Flight Information:
Launch Date:            	     	                       	Monday, 14 June 2021	        	                        	           	Launch Time: 	       	             	16:31:09  	          	        	End of Ascent:	     	         	01:24:27
Station name:           	     	                       	                    	        	                        	           	Serialnumber:	       	             	20028108
Ground values:
Pressure:               	     	                       	975.0 hPa           	        	                        	           	Temperature: 	       	             	22.7 °C   	          	        	Humidity:     	     	         	48 %
Wind Direction:         	     	                       	92 °                	        	                        	           	Wind Speed:  	       	             	1 m/s     	          	        	Cloud group:  	     	         	9////
Position:
Longitude:              	     	                       	-113.985 °          	        	                        	           	Latitude:    	       	             	46.860 °  	          	        	Altitude:     	     	         	977 m
Staff:
Company:                	     	                       	
Operator:               	     	                       	                    	        	                        	           	
Events:
Highest Point:          	     	                       	14.8 hPa            	        	                        	           	29454 m
Tropopauses:            	     	                       	1.: 210.0 hPa       	        	                        	           	2.: 112.8 hPa	       	             	
Max Winds:              	     	                       	1.: 172.4 hPa       	        	                        	           	             	       	             	
Remarks:

Profile Data:
Time                    	P    	T                      	Hu                  	Ws      	Wd                      	Long.      	Lat.         	Alt    	Geopot       	MRI       	RI        	Dewp.   	Virt. Temp    	Rs   	Elevation	Azimuth 	Range  	D
[sec]                   	[hPa]	[°C]                   	[%]                 	[m/s]   	[°]                     	[°]        	[°]          	[m]    	[m]          	          	          	[°C]    	[°C]          	[m/s]	[°]      	[°]     	[m]    	[kg/m3]
0                       	975.0	22.7                   	48                  	0.5     	092                     	-113.985088	46.859622    	977    	977          	411.172   	257.783   	11.1    	24.2          	0.0  	46.9     	360     	1      	1.148289
1                       	974.3	22.7                   	47                  	0.5     	088                     	-113.985074	46.859609    	983    	983          	411.879   	257.548   	10.9    	24.2          	6.0  	77.6     	133     	7      	1.147373
2                       	973.7	22.8                   	47                  	0.5     	084                     	-113.985061	46.859597    	989    	989          	412.570   	257.313   	10.7    	24.3          	6.0  	76.0     	138     	13     	1.146458
3                       	973.0	22.8                   	46                  	0.6     	078                     	-113.985048	46.859585    	995    	995          	413.277   	257.078   	10.5    	24.3          	6.0  	75.4     	140     	19     	1.145543
4                       	972.3	22.8                   	45                  	0.6     	071                     	-113.985034	46.859573    	1001   	1001         	413.985   	256.843   	10.3    	24.3          	6.0  	75.2     	141     	25     	1.144630
5                       	971.7	22.9                   	44                  	0.6     	064                     	-113.985021	46.859561    	1007   	1007         	414.692   	256.609   	10.1    	24.3          	6.0  	75.0     	141     	31     	1.143717
6                       	971.0	22.9                   	44                  	0.6     	055                     	-113.985007	46.859549    	1013   	1013         	415.384   	256.375   	9.9     	24.3          	6.0  	74.8     	141     	38     	1.142805
7                       	970.3	22.9                   	43                  	0.7     	046                     	-113.984994	46.859537    	1019   	1019         	416.102   	256.150   	9.7     	24.3          	6.0  	74.8     	142     	44     	1.141921
8                       	969.7	22.9                   	43                  	0.7     	036                     	-113.984981	46.859525    	1025   	1025         	416.913   	256.020   	9.7     	24.3          	6.0  	74.7     	142     	50     	1.141302
9                       	969.0	22.8                   	43                  	0.7     	026                     	-113.984967	46.859513    	1031   	1031         	417.709   	255.889   	9.7     	24.2          	6.0  	74.6     	142     	56     	1.140684
10                      	968.3	22.8                   	43                  	0.7     	017                     	-113.984954	46.859501    	1037   	1037         	418.520   	255.758   	9.7     	24.2          	6.0  	74.6     	142     	62     	1.140066
11                      	967.7	22.8                   	44                  	0.8     	009                     	-113.984941	46.859489    	1043   	1043         	419.332   	255.628   	9.8     	24.2          	6.0  	74.6     	142     	69     	1.139448
12                      	967.0	22.7                   	44                  	0.8     	002                     	-113.984927	46.859477    	1049   	1049         	420.127   	255.497   	9.8     	24.1          	6.0  	74.5     	142     	75     	1.138831
13                      	966.4	22.7                   	44                  	0.8     	356                     	-113.984914	46.859465    	1055   	1055         	420.939   	255.367   	9.8     	24.1          	6.0  	74.5     	142     	81     	1.138214
14                      	965.7	22.6                   	44                  	0.8     	351                     	-113.984900	46.859453    	1061   	1061         	421.750   	255.236   	9.8     	24.0          	6.0  	74.5     	142     	87     	1.137597
15                      	965.0	22.6                   	44                  	0.9     	347                     	-113.984887	46.859441    	1067   	1067         	422.562   	255.106   	9.8     	24.0          	6.0  	74.5     	142     	93     	1.136980
16                      	964.4	22.5                   	44                  	0.9     	343                     	-113.984874	46.859429    	1073   	1073         	423.358   	254.976   	9.8     	24.0          	6.0  	74.5     	142     	100    	1.136363
17                      	963.7	22.5                   	45                  	0.9     	340                     	-113.984867	46.859424    	1079   	1078         	424.170   	254.845   	9.8     	23.9          	6.0  	74.9     	142     	106    	1.135747
18                      	963.0	22.5                   	45                  	0.9     	338                     	-113.984862	46.859421    	1085   	1084         	424.982   	254.715   	9.9     	23.9          	6.0  	75.5     	142     	111    	1.135132
19                      	962.4	22.4                   	45                  	0.9     	336                     	-113.984858	46.859419    	1090   	1090         	425.780   	254.587   	9.9     	23.8          	5.9  	76.1     	142     	117    	1.134525
20                      	961.7	22.4                   	45                  	1.0     	334                     	-113.984854	46.859417    	1096   	1096         	426.588   	254.469   	9.9     	23.8          	5.9  	76.5     	141     	123    	1.133965
21                      	961.1	22.3                   	45                  	1.0     	332                     	-113.984849	46.859415    	1102   	1102         	427.401   	254.356   	9.8     	23.7          	5.9  	77.0     	141     	129    	1.133429
22                      	960.4	22.2                   	45                  	1.0     	331                     	-113.984845	46.859412    	1108   	1108         	428.198   	254.242   	9.8     	23.7          	5.9  	77.4     	141     	135    	1.132894
23                      	959.8	22.2                   	45                  	1.0     	329                     	-113.984841	46.859410    	1114   	1114         	429.012   	254.129   	9.8     	23.6          	5.9  	77.7     	141     	141    	1.132359
24                      	959.1	22.1                   	45                  	1.1     	328                     	-113.984836	46.859408    	1120   	1120         	429.825   	254.016   	9.8     	23.5          	5.9  	78.1     	141     	146    	1.131824
25                      	958.5	22.1                   	46                  	1.1     	327                     	-113.984832	46.859405    	1126   	1126         	430.638   	253.903   	9.8     	23.5          	5.9  	78.4     	140     	152    	1.131289
26                      	957.8	22.0                   	46                  	1.1     	326                     	-113.984828	46.859403    	1132   	1132         	431.451   	253.790   	9.8     	23.4          	5.9  	78.7     	140     	158    	1.130755
27                      	957.2	21.9                   	46                  	1.1     	325                     	-113.984823	46.859401    	1138   	1137         	432.265   	253.677   	9.8     	23.3          	5.9  	78.9     	140     	164    	1.130221
28                      	956.5	21.9                   	46                  	1.2     	325                     	-113.984819	46.859398    	1143   	1143         	433.078   	253.564   	9.7     	23.3          	5.9  	79.2     	140     	170    	1.129687
29                      	955.9	21.8                   	46                  	1.2     	324                     	-113.984815	46.859396    	1149   	1149         	433.891   	253.451   	9.7     	23.2          	5.9  	79.4     	140     	176    	1.129153
30                      	955.2	21.8                   	46                  	1.2     	323                     	-113.984810	46.859394    	1155   	1155         	434.705   	253.338   	9.7     	23.2          	5.9  	79.6     	140     	182    	1.128620
31                      	954.6	21.7                   	46                  	1.2     	323                     	-113.984806	46.859392    	1161   	1161         	435.518   	253.226   	9.7     	23.1          	5.9  	79.8     	140     	187    	1.128086
32                      	953.9	21.6                   	46                  	1.1     	322                     	-113.984802	46.859389    	1167   	1167         	436.316   	253.113   	9.7     	23.0          	5.9  	80.0     	139     	193    	1.127553
33                      	953.3	21.6                   	47                  	1.1     	322                     	-113.984797	46.859387    	1173   	1173         	437.129   	253.000   	9.7     	23.0          	5.9  	80.2     	139     	199    	1.127018
34                      	952.6	21.5                   	47                  	1.1     	322                     	-113.984793	46.859385    	1179   	1179         	437.942   	252.886   	9.6     	22.9          	5.9  	80.4     	139     	205    	1.126483
35                      	952.0	21.5                   	47                  	1.1     	321                     	-113.984789	46.859382    	1185   	1185         	438.755   	252.772   	9.6     	22.9          	5.9  	80.5     	139     	211    	1.125948
36                      	951.4	21.4                   	47                  	1.0     	320                     	-113.984785	46.859380    	1191   	1190         	439.567   	252.659   	9.6     	22.8          	5.9  	80.7     	139     	217    	1.125414
37                      	950.7	21.3                   	47                  	1.0     	320                     	-113.984780	46.859378    	1196   	1196         	440.380   	252.545   	9.6     	22.7          	5.9  	80.8     	139     	223    	1.124878
38                      	950.1	21.3                   	47                  	1.0     	319                     	-113.984776	46.859375    	1202   	1202         	441.193   	252.431   	9.6     	22.7          	5.9  	80.9     	139     	229    	1.124343
39                      	949.4	21.2                   	47                  	0.9     	318                     	-113.984772	46.859373    	1208   	1208         	442.005   	252.318   	9.5     	22.6          	5.9  	81.1     	138     	234    	1.123808
40                      	948.8	21.2                   	47                  	0.9     	317                     	-113.984767	46.859371    	1214   	1214         	442.818   	252.204   	9.5     	22.5          	5.9  	81.2     	138     	240    	1.123274
41                      	948.1	21.1                   	47                  	0.9     	316                     	-113.984763	46.859369    	1220   	1220         	443.631   	252.091   	9.5     	22.5          	5.9  	81.3     	138     	246    	1.122740
42                      	947.5	21.0                   	48                  	0.9     	315                     	-113.984759	46.859366    	1226   	1226         	444.444   	251.978   	9.5     	22.4          	5.9  	81.4     	138     	252    	1.122206
43                      	946.9	21.0                   	48                  	0.8     	314                     	-113.984754	46.859364    	1232   	1232         	445.254   	251.877   	9.5     	22.4          	5.9  	81.5     	138     	258    	1.121729
44                      	946.3	20.9                   	48                  	0.8     	312                     	-113.984750	46.859362    	1238   	1238         	446.080   	251.776   	9.4     	22.3          	5.9  	81.6     	138     	264    	1.121253
45                      	945.7	20.9                   	48                  	0.8     	310                     	-113.984746	46.859362    	1243   	1243         	446.843   	251.676   	9.4     	22.2          	5.5  	81.7     	138     	269    	1.120776
46                      	945.1	20.8                   	48                  	0.7     	308                     	-113.984741	46.859367    	1248   	1248         	447.559   	251.575   	9.4     	22.2          	5.1  	81.9     	137     	274    	1.120300
47                      	944.5	20.8                   	48                  	0.7     	305                     	-113.984737	46.859372    	1253   	1253         	448.216   	251.432   	9.4     	22.2          	5.1  	82.1     	136     	279    	1.119652
48                      	943.9	20.8                   	48                  	0.7     	302                     	-113.984732	46.859378    	1259   	1258         	448.872   	251.287   	9.4     	22.1          	5.1  	82.3     	135     	284    	1.119003
49                      	943.3	20.7                   	48                  	0.7     	297                     	-113.984728	46.859383    	1264   	1264         	449.552   	251.151   	9.3     	22.1          	5.1  	82.5     	134     	290    	1.118393
50                      	942.8	20.7                   	48                  	0.6     	291                     	-113.984723	46.859388    	1269   	1269         	450.217   	251.015   	9.3     	22.1          	5.1  	82.6     	133     	295    	1.117784
51                      	942.2	20.7                   	48                  	0.6     	283                     	-113.984719	46.859393    	1274   	1274         	450.897   	250.879   	9.3     	22.1          	5.1  	82.8     	132     	300    	1.117175
52                      	941.7	20.7                   	48                  	0.6     	273                     	-113.984714	46.859399    	1279   	1279         	451.562   	250.743   	9.3     	22.1          	5.1  	82.9     	131     	305    	1.116566
53                      	941.1	20.7                   	48                  	0.5     	260                     	-113.984710	46.859404    	1284   	1284         	452.227   	250.608   	9.3     	22.1          	5.1  	83.1     	130     	310    	1.115958
54                      	940.5	20.7                   	48                  	0.5     	244                     	-113.984705	46.859409    	1289   	1289         	452.908   	250.472   	9.3     	22.1          	5.1  	83.2     	129     	315    	1.115350
55                      	940.0	20.7                   	48                  	0.5     	228                     	-113.984701	46.859415    	1295   	1294         	453.573   	250.336   	9.2     	22.0          	5.1  	83.3     	127     	320    	1.114742
56                      	939.4	20.6                   	48                  	0.5     	214                     	-113.984697	46.859420    	1300   	1300         	454.254   	250.201   	9.2     	22.0          	5.1  	83.5     	126     	325    	1.114134
57                      	938.9	20.6                   	48                  	0.4     	203                     	-113.984692	46.859425    	1305   	1305         	454.919   	250.065   	9.2     	22.0          	5.1  	83.6     	125     	330    	1.113527
58                      	938.3	20.6                   	48                  	0.4     	194                     	-113.984688	46.859431    	1310   	1310         	455.584   	249.930   	9.2     	22.0          	5.1  	83.7     	124     	335    	1.112920
59                      	937.8	20.6                   	48                  	0.4     	188                     	-113.984683	46.859436    	1315   	1315         	456.265   	249.795   	9.2     	22.0          	5.1  	83.8     	123     	341    	1.112313
60                      	937.2	20.6                   	48                  	0.3     	183                     	-113.984679	46.859441    	1320   	1320         	456.900   	249.629   	9.2     	22.0          	5.1  	83.9     	122     	346    	1.111588
61                      	936.6	20.7                   	47                  	0.4     	188                     	-113.984674	46.859447    	1325   	1325         	457.521   	249.433   	9.1     	22.0          	5.1  	84.0     	121     	351    	1.110767
62                      	936.1	20.7                   	47                  	0.4     	193                     	-113.984670	46.859452    	1331   	1330         	458.127   	249.238   	9.1     	22.1          	5.1  	84.1     	120     	356    	1.109947
63                      	935.5	20.7                   	47                  	0.4     	198                     	-113.984665	46.859457    	1336   	1336         	458.733   	249.044   	9.0     	22.1          	5.1  	84.1     	119     	361    	1.109128
64                      	935.0	20.8                   	47                  	0.4     	202                     	-113.984661	46.859463    	1341   	1341         	459.354   	248.849   	9.0     	22.2          	5.1  	84.2     	118     	366    	1.108309
65                      	934.4	20.8                   	46                  	0.5     	205                     	-113.984656	46.859468    	1346   	1346         	459.961   	248.654   	8.9     	22.2          	5.1  	84.3     	117     	371    	1.107491
66                      	933.9	20.9                   	46                  	0.5     	209                     	-113.984652	46.859473    	1351   	1351         	460.583   	248.460   	8.9     	22.2          	5.1  	84.4     	116     	376    	1.106673
67                      	933.3	20.9                   	46                  	0.5     	212                     	-113.984648	46.859479    	1356   	1356         	461.189   	248.266   	8.8     	22.3          	5.1  	84.4     	115     	381    	1.105856
68                      	932.7	21.0                   	46                  	0.6     	214                     	-113.984643	46.859484    	1361   	1361         	461.796   	248.072   	8.8     	22.3          	5.1  	84.5     	114     	386    	1.105040
69                      	932.2	21.0                   	45                  	0.6     	217                     	-113.984639	46.859489    	1367   	1366         	462.418   	247.878   	8.7     	22.3          	5.1  	84.6     	113     	392    	1.104225
70                      	931.6	21.0                   	45                  	0.6     	219                     	-113.984634	46.859495    	1372   	1372         	463.025   	247.684   	8.7     	22.4          	5.1  	84.6     	112     	397    	1.103410
71                      	931.1	21.1                   	45                  	0.6     	221                     	-113.984630	46.859500    	1377   	1377         	463.648   	247.490   	8.6     	22.4          	5.1  	84.7     	111     	402    	1.102595
72                      	930.5	21.1                   	44                  	0.7     	223                     	-113.984625	46.859505    	1382   	1382         	464.255   	247.297   	8.6     	22.5          	5.1  	84.7     	110     	407    	1.101782
73                      	930.0	21.2                   	44                  	0.7     	224                     	-113.984621	46.859510    	1387   	1387         	464.861   	247.102   	8.5     	22.5          	5.1  	84.8     	109     	412    	1.100964
74                      	929.4	21.2                   	44                  	0.7     	226                     	-113.984616	46.859516    	1392   	1392         	465.519   	246.943   	8.4     	22.5          	5.1  	84.8     	108     	417    	1.100301
75                      	928.8	21.2                   	44                  	0.8     	227                     	-113.984612	46.859521    	1397   	1397         	466.160   	246.784   	8.3     	22.5          	5.1  	84.9     	107     	422    	1.099639
76                      	928.2	21.1                   	43                  	0.8     	228                     	-113.984605	46.859527    	1403   	1403         	466.833   	246.625   	8.2     	22.5          	5.3  	84.9     	105     	428    	1.098977
77                      	927.7	21.1                   	43                  	0.8     	229                     	-113.984593	46.859534    	1408   	1408         	467.569   	246.466   	8.1     	22.4          	5.7  	84.9     	104     	433    	1.098316
78                      	927.1	21.1                   	43                  	0.8     	230                     	-113.984581	46.859541    	1414   	1414         	468.305   	246.307   	8.0     	22.4          	5.7  	84.8     	103     	439    	1.097654
79                      	926.5	21.1                   	43                  	0.9     	231                     	-113.984568	46.859547    	1420   	1420         	469.032   	246.139   	7.9     	22.4          	5.7  	84.8     	101     	445    	1.096952
80                      	925.9	21.1                   	42                  	0.9     	232                     	-113.984556	46.859554    	1425   	1425         	469.743   	245.971   	7.9     	22.4          	5.7  	84.8     	100     	451    	1.096249
81                      	925.3	21.1                   	42                  	0.9     	233                     	-113.984544	46.859561    	1431   	1431         	470.470   	245.803   	7.8     	22.4          	5.7  	84.7     	099     	456    	1.095547
82                      	924.7	21.1                   	42                  	1.0     	234                     	-113.984531	46.859568    	1437   	1437         	471.197   	245.635   	7.7     	22.4          	5.7  	84.7     	097     	462    	1.094846
83                      	924.1	21.1                   	42                  	1.0     	235                     	-113.984519	46.859575    	1442   	1442         	471.925   	245.468   	7.6     	22.4          	5.7  	84.6     	096     	468    	1.094145
84                      	923.4	21.1                   	41                  	1.0     	235                     	-113.984507	46.859582    	1448   	1448         	472.652   	245.300   	7.5     	22.4          	5.7  	84.6     	095     	474    	1.093444
85                      	922.8	21.1                   	41                  	1.0     	236                     	-113.984494	46.859589    	1454   	1454         	473.363   	245.132   	7.4     	22.3          	5.7  	84.6     	094     	479    	1.092744
86                      	922.2	21.1                   	41                  	1.1     	236                     	-113.984482	46.859596    	1459   	1459         	474.091   	244.965   	7.3     	22.3          	5.7  	84.5     	093     	485    	1.092043
87                      	921.6	21.1                   	41                  	1.1     	237                     	-113.984469	46.859603    	1465   	1465         	474.838   	244.817   	7.2     	22.3          	5.7  	84.5     	092     	491    	1.091420
88                      	921.0	21.0                   	40                  	1.1     	238                     	-113.984457	46.859609    	1471   	1471         	475.597   	244.681   	7.1     	22.3          	5.7  	84.4     	091     	497    	1.090831
89                      	920.4	21.0                   	40                  	1.1     	238                     	-113.984445	46.859616    	1477   	1476         	476.355   	244.545   	7.0     	22.2          	5.7  	84.4     	090     	502    	1.090243
90                      	919.8	21.0                   	40                  	1.2     	238                     	-113.984432	46.859623    	1482   	1482         	477.098   	244.408   	6.9     	22.2          	5.7  	84.4     	089     	508    	1.089656
91                      	919.2	20.9                   	40                  	1.2     	237                     	-113.984420	46.859630    	1488   	1488         	477.857   	244.272   	6.8     	22.1          	5.7  	84.3     	089     	514    	1.089068
92                      	918.6	20.9                   	40                  	1.2     	236                     	-113.984408	46.859637    	1494   	1493         	478.615   	244.136   	6.8     	22.1          	5.7  	84.3     	088     	519    	1.088480
93                      	918.0	20.9                   	40                  	1.2     	234                     	-113.984395	46.859644    	1499   	1499         	479.374   	243.999   	6.7     	22.1          	5.7  	84.2     	087     	525    	1.087893
94                      	917.4	20.8                   	40                  	1.2     	233                     	-113.984383	46.859651    	1505   	1505         	480.133   	243.863   	6.6     	22.0          	5.7  	84.2     	086     	531    	1.087306
95                      	916.8	20.8                   	39                  	1.2     	231                     	-113.984371	46.859658    	1511   	1510         	480.891   	243.727   	6.5     	22.0          	5.7  	84.1     	085     	537    	1.086720
96                      	916.2	20.8                   	39                  	1.2     	230                     	-113.984358	46.859664    	1516   	1516         	481.635   	243.591   	6.4     	21.9          	5.7  	84.1     	085     	542    	1.086133
97                      	915.6	20.7                   	39                  	1.2     	228                     	-113.984346	46.859671    	1522   	1522         	482.394   	243.455   	6.4     	21.9          	5.7  	84.0     	084     	548    	1.085547
98                      	915.0	20.7                   	39                  	1.2     	227                     	-113.984334	46.859678    	1528   	1527         	483.152   	243.319   	6.3     	21.9          	5.7  	84.0     	083     	554    	1.084961
99                      	914.4	20.7                   	39                  	1.2     	225                     	-113.984321	46.859685    	1533   	1533         	483.911   	243.183   	6.2     	21.8          	5.7  	84.0     	083     	560    	1.084375
100                     	913.8	20.6                   	39                  	1.2     	224                     	-113.984309	46.859692    	1539   	1539         	484.671   	243.048   	6.1     	21.8          	5.7  	83.9     	082     	566    	1.083790
101                     	913.2	20.6                   	39                  	1.2     	222                     	-113.984297	46.859699    	1545   	1545         	485.432   	242.930   	6.2     	21.7          	5.7  	83.9     	082     	571    	1.083208
102                     	912.6	20.6                   	39                  	1.2     	221                     	-113.984284	46.859706    	1550   	1550         	486.210   	242.812   	6.2     	21.7          	5.7  	83.8     	081     	577    	1.082626
103                     	912.0	20.5                   	40                  	1.2     	219                     	-113.984272	46.859713    	1556   	1556         	486.982   	242.690   	6.3     	21.7          	5.7  	83.8     	080     	583    	1.082022
104                     	911.3	20.5                   	40                  	1.2     	218                     	-113.984260	46.859719    	1562   	1562         	487.754   	242.567   	6.4     	21.7          	5.7  	83.7     	080     	589    	1.081418
105                     	910.7	20.5                   	40                  	1.2     	216                     	-113.984247	46.859726    	1567   	1567         	488.526   	242.444   	6.4     	21.6          	5.7  	83.7     	079     	594    	1.080814
106                     	910.1	20.4                   	40                  	1.2     	215                     	-113.984235	46.859733    	1573   	1573         	489.298   	242.322   	6.5     	21.6          	5.7  	83.7     	079     	600    	1.080211
107                     	909.5	20.4                   	41                  	1.2     	213                     	-113.984246	46.859744    	1579   	1579         	490.134   	242.199   	6.6     	21.6          	6.2  	83.8     	078     	606    	1.079607
108                     	908.9	20.3                   	41                  	1.2     	212                     	-113.984264	46.859756    	1586   	1585         	491.000   	242.077   	6.6     	21.5          	6.3  	83.9     	076     	612    	1.079005
109                     	908.2	20.3                   	41                  	1.2     	211                     	-113.984282	46.859767    	1592   	1592         	491.855   	241.942   	6.7     	21.5          	6.3  	84.1     	075     	618    	1.078349
110                     	907.6	20.3                   	41                  	1.2     	209                     	-113.984299	46.859779    	1598   	1598         	492.710   	241.808   	6.8     	21.5          	6.3  	84.2     	073     	625    	1.077693
111                     	906.9	20.2                   	42                  	1.2     	205                     	-113.984317	46.859791    	1604   	1604         	493.565   	241.674   	6.8     	21.4          	6.3  	84.4     	072     	631    	1.077037
112                     	906.2	20.2                   	42                  	1.3     	201                     	-113.984335	46.859803    	1611   	1610         	494.404   	241.540   	6.9     	21.4          	6.3  	84.5     	070     	637    	1.076383
113                     	905.6	20.2                   	42                  	1.3     	196                     	-113.984352	46.859814    	1617   	1617         	495.260   	241.406   	6.9     	21.4          	6.3  	84.6     	069     	643    	1.075728
114                     	904.9	20.1                   	43                  	1.3     	191                     	-113.984370	46.859826    	1623   	1623         	496.131   	241.289   	7.0     	21.4          	6.3  	84.7     	067     	649    	1.075122
115                     	904.3	20.1                   	43                  	1.3     	186                     	-113.984388	46.859838    	1630   	1629         	497.010   	241.178   	7.1     	21.3          	6.3  	84.9     	065     	656    	1.074527
116                     	903.6	20.0                   	44                  	1.4     	182                     	-113.984406	46.859850    	1636   	1636         	497.889   	241.068   	7.3     	21.3          	6.3  	85.0     	064     	662    	1.073933
117                     	902.9	20.0                   	44                  	1.4     	177                     	-113.984423	46.859862    	1642   	1642         	498.768   	240.958   	7.4     	21.2          	6.3  	85.1     	062     	668    	1.073339
118                     	902.3	19.9                   	45                  	1.4     	173                     	-113.984441	46.859873    	1648   	1648         	499.646   	240.848   	7.5     	21.2          	6.3  	85.2     	060     	674    	1.072746
119                     	901.6	19.9                   	45                  	1.5     	168                     	-113.984459	46.859885    	1655   	1654         	500.525   	240.738   	7.6     	21.1          	6.3  	85.2     	058     	680    	1.072153
120                     	901.0	19.8                   	46                  	1.5     	164                     	-113.984477	46.859897    	1661   	1661         	501.405   	240.628   	7.7     	21.1          	6.3  	85.3     	056     	687    	1.071560
121                     	900.3	19.8                   	46                  	1.5     	160                     	-113.984494	46.859909    	1667   	1667         	502.268   	240.518   	7.8     	21.1          	6.3  	85.4     	054     	693    	1.070967
122                     	899.6	19.7                   	47                  	1.6     	157                     	-113.984512	46.859920    	1674   	1673         	503.147   	240.408   	7.9     	21.0          	6.3  	85.5     	053     	699    	1.070375
123                     	899.0	19.7                   	47                  	1.6     	153                     	-113.984530	46.859932    	1680   	1680         	504.026   	240.298   	8.0     	21.0          	6.3  	85.5     	051     	705    	1.069782
124                     	898.3	19.6                   	47                  	1.6     	150                     	-113.984548	46.859944    	1686   	1686         	504.906   	240.188   	8.2     	20.9          	6.3  	85.6     	049     	712    	1.069191
125                     	897.7	19.6                   	48                  	1.7     	147                     	-113.984565	46.859956    	1692   	1692         	505.785   	240.079   	8.3     	20.9          	6.3  	85.6     	047     	718    	1.068599
126                     	897.0	19.5                   	48                  	1.7     	145                     	-113.984583	46.859967    	1699   	1698         	506.665   	239.969   	8.4     	20.9          	6.3  	85.7     	045     	724    	1.068008
127                     	896.4	19.5                   	49                  	1.7     	142                     	-113.984601	46.859979    	1705   	1705         	507.509   	239.824   	8.5     	20.9          	6.3  	85.7     	043     	730    	1.067280
128                     	895.7	19.5                   	48                  	1.7     	140                     	-113.984618	46.859991    	1711   	1711         	508.262   	239.588   	8.4     	20.9          	6.3  	85.7     	041     	737    	1.066302
129                     	895.1	19.6                   	48                  	1.8     	138                     	-113.984636	46.860003    	1718   	1717         	509.001   	239.353   	8.3     	21.0          	6.3  	85.8     	039     	743    	1.065325
130                     	894.4	19.6                   	48                  	1.8     	136                     	-113.984654	46.860014    	1724   	1724         	509.755   	239.118   	8.3     	21.0          	6.3  	85.8     	037     	749    	1.064349
131                     	893.8	19.7                   	47                  	1.9     	134                     	-113.984672	46.860026    	1730   	1730         	510.509   	238.884   	8.2     	21.1          	6.3  	85.8     	035     	756    	1.063374
132                     	893.1	19.8                   	47                  	1.9     	133                     	-113.984689	46.860038    	1736   	1736         	511.264   	238.649   	8.1     	21.1          	6.3  	85.8     	033     	762    	1.062399
133                     	892.5	19.8                   	47                  	2.0     	131                     	-113.984707	46.860050    	1743   	1742         	512.020   	238.416   	8.0     	21.1          	6.3  	85.8     	031     	768    	1.061433
134                     	891.8	19.9                   	46                  	2.0     	130                     	-113.984725	46.860062    	1749   	1749         	512.777   	238.184   	8.0     	21.2          	6.3  	85.8     	029     	774    	1.060468
135                     	891.2	19.9                   	46                  	2.1     	128                     	-113.984743	46.860073    	1755   	1755         	513.534   	237.952   	7.9     	21.2          	6.3  	85.8     	027     	781    	1.059503
136                     	890.5	20.0                   	45                  	2.1     	127                     	-113.984760	46.860085    	1762   	1761         	514.291   	237.720   	7.8     	21.3          	6.3  	85.8     	026     	787    	1.058540
137                     	889.9	20.0                   	45                  	2.2     	126                     	-113.984793	46.860095    	1768   	1767         	515.017   	237.488   	7.8     	21.3          	6.1  	85.8     	023     	793    	1.057577
138                     	889.2	20.1                   	45                  	2.3     	125                     	-113.984829	46.860104    	1774   	1774         	515.743   	237.256   	7.7     	21.4          	6.1  	85.9     	020     	799    	1.056616
139                     	888.6	20.1                   	44                  	2.3     	124                     	-113.984866	46.860114    	1780   	1780         	516.473   	237.029   	7.6     	21.4          	6.1  	85.9     	017     	805    	1.055672
140                     	888.0	20.2                   	44                  	2.4     	123                     	-113.984903	46.860123    	1786   	1786         	517.203   	236.801   	7.5     	21.5          	6.1  	85.9     	014     	811    	1.054729
141                     	887.3	20.2                   	43                  	2.4     	122                     	-113.984939	46.860132    	1792   	1792         	517.941   	236.581   	7.4     	21.5          	6.1  	85.9     	011     	818    	1.053849
142                     	886.7	20.3                   	43                  	2.5     	121                     	-113.984976	46.860142    	1798   	1798         	518.677   	236.360   	7.2     	21.5          	6.1  	85.9     	008     	824    	1.052976
143                     	886.1	20.3                   	42                  	2.6     	120                     	-113.985012	46.860151    	1804   	1804         	519.413   	236.138   	7.0     	21.6          	6.1  	85.9     	006     	830    	1.052103
144                     	885.5	20.3                   	41                  	2.6     	119                     	-113.985049	46.860161    	1810   	1810         	520.149   	235.916   	6.8     	21.6          	6.1  	85.9     	003     	836    	1.051232
145                     	884.8	20.4                   	41                  	2.6     	118                     	-113.985085	46.860170    	1817   	1816         	520.886   	235.695   	6.6     	21.6          	6.1  	85.8     	000     	842    	1.050361
146                     	884.2	20.4                   	40                  	2.7     	117                     	-113.985122	46.860179    	1823   	1822         	521.623   	235.474   	6.5     	21.6          	6.1  	85.8     	358     	848    	1.049491
147                     	883.6	20.4                   	40                  	2.8     	117                     	-113.985159	46.860189    	1829   	1828         	522.360   	235.254   	6.3     	21.6          	6.1  	85.7     	355     	854    	1.048622
148                     	883.0	20.5                   	39                  	2.8     	116                     	-113.985195	46.860198    	1835   	1835         	523.097   	235.033   	6.1     	21.7          	6.1  	85.7     	353     	861    	1.047754
149                     	882.3	20.5                   	38                  	2.9     	115                     	-113.985232	46.860207    	1841   	1841         	523.834   	234.813   	5.9     	21.7          	6.1  	85.6     	350     	867    	1.046886
150                     	881.7	20.6                   	38                  	3.0     	114                     	-113.985268	46.860217    	1847   	1847         	524.571   	234.592   	5.7     	21.7          	6.1  	85.5     	348     	873    	1.046019
