"TIMESTAMP","RECORD","BatVolt_V_Min","AirTemp_C_Avg","RH_Avg","Barometer_hPa","Solar_W_m2_Avg","AirTemp_C_Min","AirTemp_C_Max","WindSpeed_ms_WVc(1)","WindSpeed_ms_WVc(2)","Wind_Quality_Avg"
"2019-07-01 11:29:56",29,13.87,18,17.6,875.8,623.5,18,18,3,85.1,100
"2019-07-01 11:29:58",30,13.86,18,17.6,875.8,623.5,18,18,3,85.1,100
"2019-07-01 11:30:00",31,13.88,18,17.6,875.8,623.4,18,18,3,85.1,100
"2019-07-01 11:30:02",32,13.86,18,17.6,875.8,623.4,18,18,3,85.1,100
"2019-07-01 11:30:04",33,13.87,18,17.6,875.8,623.4,18,18,3.2,94.4,100
"2019-07-01 11:30:06",34,13.87,18,17.6,875.8,623.4,18,18,3.2,94.4,100
"2019-07-01 11:30:08",35,13.86,18,17.6,875.8,623.4,18,18,3.2,94.4,100
"2019-07-01 11:30:10",36,13.86,18,17.6,875.8,622.9,18,18,3.2,94.4,100
"2019-07-01 11:30:12",37,13.88,18,17.6,875.8,622.9,18,18,3.2,94.4,100
"2019-07-01 11:30:14",38,13.86,18,17.6,875.8,622.9,18,18,4.1,92.6,100
"2019-07-01 11:30:16",39,13.87,18,17.6,875.8,622.9,18,18,4.1,92.6,100
"2019-07-01 11:30:18",40,13.85,18,17.6,875.8,622.9,18,18,4.1,92.6,100
"2019-07-01 11:30:20",41,13.86,18.2,17.6,875.7,622.8,18.2,18.2,4.1,92.6,100
"2019-07-01 11:30:22",42,13.86,18.2,17.6,875.7,622.8,18.2,18.2,4.4,92.4,100
"2019-07-01 11:30:24",43,13.9,18.2,17.6,875.7,622.8,18.2,18.2,4.4,92.4,100
"2019-07-01 11:30:26",44,13.88,18.2,17.6,875.7,622.8,18.2,18.2,4.4,92.4,100
"2019-07-01 11:30:28",45,13.88,18.2,17.6,875.7,622.8,18.2,18.2,4.4,92.4,100
"2019-07-01 11:30:30",46,13.9,18.2,17.6,875.7,622.6,18.2,18.2,4.4,92.4,100
"2019-07-01 11:30:32",47,13.9,18.2,17.6,875.7,622.6,18.2,18.2,4.7,89.6,100
"2019-07-01 11:30:34",48,13.88,18.2,17.6,875.7,622.6,18.2,18.2,4.7,89.6,100
"2019-07-01 11:30:36",49,13.88,18.2,17.6,875.7,622.6,18.2,18.2,4.7,89.6,100
"2019-07-01 11:30:38",50,13.88,18.2,17.6,875.7,622.6,18.2,18.2,4.7,89.6,100
"2019-07-01 11:30:40",51,13.87,18.2,17.6,875.7,623,18.2,18.2,3.8,86.5,100
"2019-07-01 11:30:42",52,13.89,18.2,17.6,875.7,623,18.2,18.2,3.8,86.5,100
"2019-07-01 11:30:44",53,13.88,18.2,17.6,875.7,623,18.2,18.2,3.8,86.5,100
"2019-07-01 11:30:46",54,13.91,18.2,17.6,875.7,623,18.2,18.2,3.8,86.5,100
"2019-07-01 11:30:48",55,13.88,18.2,17.6,875.7,623,18.2,18.2,3.8,86.5,100
"2019-07-01 11:30:50",56,13.9,18.2,17.6,875.7,623.2,18.2,18.2,3.2,92.4,100
"2019-07-01 11:30:52",57,13.88,18.2,17.6,875.7,623.2,18.2,18.2,3.2,92.4,100
"2019-07-01 11:30:54",58,13.9,18.2,17.6,875.7,623.2,18.2,18.2,3.2,92.4,100
"2019-07-01 11:30:56",59,13.91,18.2,17.6,875.7,623.2,18.2,18.2,3.2,92.4,100
"2019-07-01 11:30:58",60,13.88,18.2,17.6,875.7,623.2,18.2,18.2,2.9,102.1,100
"2019-07-01 11:31:00",61,13.89,18.2,17.6,875.7,623.3,18.2,18.2,2.9,102.1,100
"2019-07-01 11:31:02",62,13.89,18.2,17.6,875.7,623.3,18.2,18.2,2.9,102.1,100
"2019-07-01 11:31:04",63,13.91,18.2,17.6,875.7,623.3,18.2,18.2,2.9,102.1,100
"2019-07-01 11:31:06",64,13.89,18.2,17.6,875.7,623.3,18.2,18.2,2.9,102.1,100
"2019-07-01 11:31:08",65,13.9,18.2,17.6,875.7,623.3,18.2,18.2,2.6,88.4,100
"2019-07-01 11:31:10",66,13.9,18.2,17.6,875.7,622.8,18.2,18.2,2.6,88.4,100
"2019-07-01 11:31:12",67,13.91,18.2,17.6,875.7,622.8,18.2,18.2,2.6,88.4,100
"2019-07-01 11:31:14",68,13.88,18.2,17.6,875.7,622.8,18.2,18.2,2.6,88.4,100
"2019-07-01 11:31:16",69,13.91,18.2,17.6,875.7,622.8,18.2,18.2,3.2,76.6,100
"2019-07-01 11:31:18",70,13.87,18.2,17.6,875.7,622.8,18.2,18.2,3.2,76.6,100
"2019-07-01 11:31:20",71,13.88,18.1,17.8,875.6,622.7,18.1,18.1,3.2,76.6,100
"2019-07-01 11:31:22",72,13.9,18.1,17.8,875.6,622.7,18.1,18.1,3.2,76.6,100
"2019-07-01 11:31:24",73,13.91,18.1,17.8,875.6,622.7,18.1,18.1,3.2,76.6,100
"2019-07-01 11:31:26",74,13.89,18.1,17.8,875.6,622.7,18.1,18.1,2.9,67.2,100
"2019-07-01 11:31:28",75,13.88,18.1,17.8,875.6,622.7,18.1,18.1,2.9,67.2,100
"2019-07-01 11:31:30",76,13.89,18.1,17.8,875.6,620.1,18.1,18.1,2.9,67.2,100
"2019-07-01 11:31:32",77,13.88,18.1,17.8,875.6,620.1,18.1,18.1,2.9,67.2,100
"2019-07-01 11:31:34",78,13.87,18.1,17.8,875.6,620.1,18.1,18.1,2.9,46.5,100
"2019-07-01 11:31:36",79,13.91,18.1,17.8,875.6,620.1,18.1,18.1,3.5,46.5,100
"2019-07-01 11:31:38",80,13.9,18.1,17.8,875.6,620.1,18.1,18.1,3.5,46.5,100
"2019-07-01 11:31:40",81,13.87,18.1,17.8,875.6,621.9,18.1,18.1,3.5,46.5,100
"2019-07-01 11:31:42",82,13.89,18.1,17.8,875.6,621.9,18.1,18.1,3.5,46.5,100
"2019-07-01 11:31:44",83,13.89,18.1,17.8,875.6,621.9,18.1,18.1,3.4,33.6,100
"2019-07-01 11:31:46",84,13.9,18.1,17.8,875.6,621.9,18.1,18.1,3.4,33.6,100
"2019-07-01 11:31:48",85,13.87,18.1,17.8,875.6,621.9,18.1,18.1,3.4,33.6,100
"2019-07-01 11:31:50",86,13.91,18.1,17.8,875.6,622.4,18.1,18.1,3.4,33.6,100
"2019-07-01 11:31:52",87,13.89,18.1,17.8,875.6,622.4,18.1,18.1,3.4,33.7,100
"2019-07-01 11:31:54",88,13.88,18.1,17.8,875.6,622.4,18.1,18.1,2.8,33.7,100
"2019-07-01 11:31:56",89,13.89,18.1,17.8,875.6,622.4,18.1,18.1,2.8,33.7,100
"2019-07-01 11:31:58",90,13.89,18.1,17.8,875.6,622.4,18.1,18.1,2.8,33.7,100
"2019-07-01 11:32:00",91,13.89,18.1,17.8,875.6,622.6,18.1,18.1,2.8,33.7,100
"2019-07-01 11:32:02",92,13.89,18.1,17.8,875.6,622.6,18.1,18.1,2.7,54.7,100
"2019-07-01 11:32:04",93,13.89,18.1,17.8,875.6,622.6,18.1,18.1,2.7,54.7,100
"2019-07-01 11:32:06",94,13.88,18.1,17.8,875.6,622.6,18.1,18.1,2.7,54.7,100
"2019-07-01 11:32:08",95,13.9,18.1,17.8,875.6,622.6,18.1,18.1,2.7,54.7,100
"2019-07-01 11:32:10",96,13.88,18.1,17.8,875.6,621.9,18.1,18.1,2.7,51.9,100
"2019-07-01 11:32:12",97,13.89,18.1,17.8,875.6,621.9,18.1,18.1,4,51.9,100
"2019-07-01 11:32:14",98,13.89,18.1,17.8,875.6,621.9,18.1,18.1,4,51.9,100
"2019-07-01 11:32:16",99,13.9,18.1,17.8,875.6,621.9,18.1,18.1,4,51.9,100
"2019-07-01 11:32:18",100,13.88,18.1,17.8,875.6,621.9,18.1,18.1,4,51.9,100
"2019-07-01 11:32:20",101,13.89,18.4,17.2,875.7,622,18.4,18.4,3.5,54.2,100
"2019-07-01 11:32:22",102,13.88,18.4,17.2,875.7,622,18.4,18.4,3.5,54.2,100
"2019-07-01 11:32:24",103,13.89,18.4,17.2,875.7,622,18.4,18.4,3.5,54.2,100
"2019-07-01 11:32:26",104,13.87,18.4,17.2,875.7,622,18.4,18.4,3.5,54.2,100
"2019-07-01 11:32:28",105,13.9,18.4,17.2,875.7,622,18.4,18.4,3.5,54.2,100
"2019-07-01 11:32:30",106,13.88,18.4,17.2,875.7,622,18.4,18.4,3.3,52.4,100
"2019-07-01 11:32:32",107,13.89,18.4,17.2,875.7,622,18.4,18.4,3.3,52.4,100
"2019-07-01 11:32:34",108,13.89,18.4,17.2,875.7,622,18.4,18.4,3.3,52.4,100
"2019-07-01 11:32:36",109,13.89,18.4,17.2,875.7,622,18.4,18.4,3.3,52.4,100
"2019-07-01 11:32:38",110,13.88,18.4,17.2,875.7,622,18.4,18.4,4.2,49.5,100
"2019-07-01 11:32:40",111,13.88,18.4,17.2,875.7,621.8,18.4,18.4,4.2,49.5,100
"2019-07-01 11:32:42",112,13.91,18.4,17.2,875.7,621.8,18.4,18.4,4.2,49.5,100
"2019-07-01 11:32:44",113,13.89,18.4,17.2,875.7,621.8,18.4,18.4,4.2,49.5,100
"2019-07-01 11:32:46",114,13.89,18.4,17.2,875.7,621.8,18.4,18.4,4.2,49.5,100
"2019-07-01 11:32:48",115,13.9,18.4,17.2,875.7,621.8,18.4,18.4,3.6,60.4,100
"2019-07-01 11:32:50",116,13.88,18.4,17.2,875.7,621.9,18.4,18.4,3.6,60.4,100
"2019-07-01 11:32:52",117,13.91,18.4,17.2,875.7,621.9,18.4,18.4,3.6,60.4,100
"2019-07-01 11:32:54",118,13.87,18.4,17.2,875.7,621.9,18.4,18.4,3.6,60.4,100
"2019-07-01 11:32:56",119,13.9,18.4,17.2,875.7,621.9,18.4,18.4,4.1,54.5,100
"2019-07-01 11:32:58",120,13.9,18.4,17.2,875.7,621.9,18.4,18.4,4.1,54.5,100
"2019-07-01 11:33:00",121,13.89,18.4,17.2,875.7,621.5,18.4,18.4,4.1,54.5,100
"2019-07-01 11:33:02",122,13.91,18.4,17.2,875.7,621.5,18.4,18.4,4.1,54.5,100
"2019-07-01 11:33:04",123,13.89,18.4,17.2,875.7,621.5,18.4,18.4,4.1,54.5,100
"2019-07-01 11:33:06",124,13.89,18.4,17.2,875.7,621.5,18.4,18.4,3.6,36.6,100
"2019-07-01 11:33:08",125,13.88,18.4,17.2,875.7,621.5,18.4,18.4,3.6,36.6,100
"2019-07-01 11:33:10",126,13.89,18.4,17.2,875.7,621.7,18.4,18.4,3.6,36.6,100
"2019-07-01 11:33:12",127,13.88,18.4,17.2,875.7,621.7,18.4,18.4,3.6,36.6,100
"2019-07-01 11:33:14",128,13.9,18.4,17.2,875.7,621.7,18.4,18.4,2.3,42,100
"2019-07-01 11:33:16",129,13.88,18.4,17.2,875.7,621.7,18.4,18.4,2.3,42,100
"2019-07-01 11:33:18",130,13.88,18.4,17.2,875.7,621.7,18.4,18.4,2.3,42,100
"2019-07-01 11:33:20",131,13.88,18.2,17.6,875.7,621.7,18.2,18.2,2.3,42,100
"2019-07-01 11:33:22",132,13.9,18.2,17.6,875.7,621.7,18.2,18.2,2.3,42,100
"2019-07-01 11:33:24",133,13.86,18.2,17.6,875.7,621.7,18.2,18.2,2.9,56.3,100
"2019-07-01 11:33:26",134,13.87,18.2,17.6,875.7,621.7,18.2,18.2,2.9,56.3,100
"2019-07-01 11:33:28",135,13.86,18.2,17.6,875.7,621.7,18.2,18.2,2.9,56.3,100
"2019-07-01 11:33:30",136,13.85,18.2,17.6,875.7,621.2,18.2,18.2,2.9,56.3,100
"2019-07-01 11:33:32",137,13.87,18.2,17.6,875.7,621.2,18.2,18.2,3.8,52.9,100
"2019-07-01 11:33:34",138,13.87,18.2,17.6,875.7,621.2,18.2,18.2,3.8,52.9,100
"2019-07-01 11:33:36",139,13.87,18.2,17.6,875.7,621.2,18.2,18.2,3.8,52.9,100
"2019-07-01 11:33:38",140,13.88,18.2,17.6,875.7,621.2,18.2,18.2,3.8,52.9,100
"2019-07-01 11:33:40",141,13.85,18.2,17.6,875.7,621,18.2,18.2,3.8,52.9,100
"2019-07-01 11:33:42",142,13.87,18.2,17.6,875.7,621,18.2,18.2,3.5,56,100
"2019-07-01 11:33:44",143,13.87,18.2,17.6,875.7,621,18.2,18.2,3.5,56,100
"2019-07-01 11:33:46",144,13.85,18.2,17.6,875.7,621,18.2,18.2,3.5,56,100
"2019-07-01 11:33:48",145,13.87,18.2,17.6,875.7,621,18.2,18.2,3.5,56,100
"2019-07-01 11:33:50",146,13.85,18.2,17.6,875.7,620.9,18.2,18.2,2.6,33.6,100
"2019-07-01 11:33:52",147,13.87,18.2,17.6,875.7,620.9,18.2,18.2,2.6,33.6,100
"2019-07-01 11:33:54",148,13.86,18.2,17.6,875.7,620.9,18.2,18.2,2.6,33.6,100
"2019-07-01 11:33:56",149,13.85,18.2,17.6,875.7,620.9,18.2,18.2,2.6,33.6,100
"2019-07-01 11:33:58",150,13.87,18.2,17.6,875.7,620.9,18.2,18.2,2.6,33.6,100
"2019-07-01 11:34:00",151,13.86,18.2,17.6,875.7,620.9,18.2,18.2,3.1,47.8,100
"2019-07-01 11:34:02",152,13.85,18.2,17.6,875.7,620.9,18.2,18.2,3.1,47.8,100
"2019-07-01 11:34:04",153,13.85,18.2,17.6,875.7,620.9,18.2,18.2,3.1,47.8,100
"2019-07-01 11:34:06",154,13.87,18.2,17.6,875.7,620.9,18.2,18.2,3.1,47.8,100
"2019-07-01 11:34:08",155,13.84,18.2,17.6,875.7,620.9,18.2,18.2,3.1,54,100
"2019-07-01 11:34:10",156,13.87,18.2,17.6,875.7,620.6,18.2,18.2,3.1,54,100
"2019-07-01 11:34:12",157,13.86,18.2,17.6,875.7,620.6,18.2,18.2,3.1,54,100
"2019-07-01 11:34:14",158,13.86,18.2,17.6,875.7,620.6,18.2,18.2,3.1,54,100
"2019-07-01 11:34:16",159,13.86,18.2,17.6,875.7,620.6,18.2,18.2,3.1,54,100
"2019-07-01 11:34:18",160,13.86,18.2,17.6,875.7,620.6,18.2,18.2,3.7,56.3,100
"2019-07-01 11:34:20",161,13.87,18.4,17.6,875.6,620.4,18.4,18.4,3.7,56.3,100
"2019-07-01 11:34:22",162,13.85,18.4,17.6,875.6,620.4,18.4,18.4,3.7,56.3,100
"2019-07-01 11:34:24",163,13.83,18.4,17.6,875.6,620.4,18.4,18.4,3.7,56.3,100
"2019-07-01 11:34:26",164,13.84,18.4,17.6,875.6,620.4,18.4,18.4,3.7,56.4,100
"2019-07-01 11:34:28",165,13.85,18.4,17.6,875.6,620.4,18.4,18.4,3.8,56.4,100
"2019-07-01 11:34:30",166,13.85,18.4,17.6,875.6,620.4,18.4,18.4,3.8,56.4,100
"2019-07-01 11:34:32",167,13.82,18.4,17.6,875.6,620.4,18.4,18.4,3.8,56.4,100
"2019-07-01 11:34:34",168,13.85,18.4,17.6,875.6,620.4,18.4,18.4,3.8,56.4,100
"2019-07-01 11:34:36",169,13.83,18.4,17.6,875.6,620.4,18.4,18.4,3.4,62.2,100
"2019-07-01 11:34:38",170,13.84,18.4,17.6,875.6,620.4,18.4,18.4,3.4,62.2,100
"2019-07-01 11:34:40",171,13.83,18.4,17.6,875.6,620.5,18.4,18.4,3.4,62.2,100
"2019-07-01 11:34:42",172,13.85,18.4,17.6,875.6,620.5,18.4,18.4,3.4,62.2,100
"2019-07-01 11:34:44",173,13.84,18.4,17.6,875.6,620.5,18.4,18.4,3.4,70.3,100
"2019-07-01 11:34:46",174,13.84,18.4,17.6,875.6,620.5,18.4,18.4,3.2,70.3,100
"2019-07-01 11:34:48",175,13.84,18.4,17.6,875.6,620.5,18.4,18.4,3.2,70.3,100
"2019-07-01 11:34:50",176,13.84,18.4,17.6,875.6,620.3,18.4,18.4,3.2,70.3,100
"2019-07-01 11:34:52",177,13.84,18.4,17.6,875.6,620.3,18.4,18.4,3.2,70.3,100
"2019-07-01 11:34:54",178,13.83,18.4,17.6,875.6,620.3,18.4,18.4,2.8,76.3,100
"2019-07-01 11:34:56",179,13.85,18.4,17.6,875.6,620.3,18.4,18.4,2.8,76.3,100
"2019-07-01 11:34:58",180,13.84,18.4,17.6,875.6,620.3,18.4,18.4,2.8,76.3,100
"2019-07-01 11:35:00",181,13.84,18.4,17.6,875.6,620.4,18.4,18.4,2.8,76.3,100
"2019-07-01 11:35:02",182,13.85,18.4,17.6,875.6,620.4,18.4,18.4,2.8,76.3,100
"2019-07-01 11:35:04",183,13.85,18.4,17.6,875.6,620.4,18.4,18.4,2.1,78.9,100
"2019-07-01 11:35:06",184,13.84,18.4,17.6,875.6,620.4,18.4,18.4,2.1,78.9,100
"2019-07-01 11:35:08",185,13.83,18.4,17.6,875.6,620.4,18.4,18.4,2.1,78.9,100
"2019-07-01 11:35:10",186,13.83,18.4,17.6,875.6,620.2,18.4,18.4,2.1,78.9,100
"2019-07-01 11:35:12",187,13.83,18.4,17.6,875.6,620.2,18.4,18.4,1.8,86.2,100
"2019-07-01 11:35:14",188,13.85,18.4,17.6,875.6,620.2,18.4,18.4,1.8,86.2,100
"2019-07-01 11:35:16",189,13.84,18.4,17.6,875.6,620.2,18.4,18.4,1.8,86.2,100
"2019-07-01 11:35:18",190,13.83,18.4,17.6,875.6,620.2,18.4,18.4,1.8,86.2,100
"2019-07-01 11:35:20",191,13.83,18.4,17.2,875.7,620.1,18.4,18.4,1.8,86.2,100
"2019-07-01 11:35:22",192,13.85,18.4,17.2,875.7,620.1,18.4,18.4,1.6,82.7,100
"2019-07-01 11:35:24",193,13.89,18.4,17.2,875.7,620.1,18.4,18.4,1.6,82.7,100
"2019-07-01 11:35:26",194,13.88,18.4,17.2,875.7,620.1,18.4,18.4,1.6,82.7,100
"2019-07-01 11:35:28",195,13.89,18.4,17.2,875.7,620.1,18.4,18.4,1.6,82.7,100
"2019-07-01 11:35:30",196,13.88,18.4,17.2,875.7,619.9,18.4,18.4,2,52.3,100
"2019-07-01 11:35:32",197,13.87,18.4,17.2,875.7,619.9,18.4,18.4,2,52.3,100
"2019-07-01 11:35:34",198,13.9,18.4,17.2,875.7,619.9,18.4,18.4,2,52.3,100
"2019-07-01 11:35:36",199,13.87,18.4,17.2,875.7,619.9,18.4,18.4,2,52.3,100
"2019-07-01 11:35:38",200,13.88,18.4,17.2,875.7,619.9,18.4,18.4,2,52.3,100
"2019-07-01 11:35:40",201,13.89,18.4,17.2,875.7,619.6,18.4,18.4,2.2,49.7,100
"2019-07-01 11:35:42",202,13.88,18.4,17.2,875.7,619.6,18.4,18.4,2.2,49.7,100
"2019-07-01 11:35:44",203,13.9,18.4,17.2,875.7,619.6,18.4,18.4,2.2,49.7,100
"2019-07-01 11:35:46",204,13.9,18.4,17.2,875.7,619.6,18.4,18.4,2.2,49.7,100
"2019-07-01 11:35:48",205,13.88,18.4,17.2,875.7,619.6,18.4,18.4,2.6,62.2,100
"2019-07-01 11:35:50",206,13.88,18.4,17.2,875.7,619.5,18.4,18.4,2.6,62.2,100
"2019-07-01 11:35:52",207,13.89,18.4,17.2,875.7,619.5,18.4,18.4,2.6,62.2,100
"2019-07-01 11:35:54",208,13.88,18.4,17.2,875.7,619.5,18.4,18.4,2.6,62.2,100
"2019-07-01 11:35:56",209,13.88,18.4,17.2,875.7,619.5,18.4,18.4,2.6,62.2,100
"2019-07-01 11:35:58",210,13.88,18.4,17.2,875.7,619.5,18.4,18.4,2.4,59.8,100
"2019-07-01 11:36:00",211,13.88,18.4,17.2,875.7,619.2,18.4,18.4,2.4,59.8,100
"2019-07-01 11:36:02",212,13.89,18.4,17.2,875.7,619.2,18.4,18.4,2.4,59.8,100
"2019-07-01 11:36:04",213,13.88,18.4,17.2,875.7,619.2,18.4,18.4,2.4,59.8,100
"2019-07-01 11:36:06",214,13.9,18.4,17.2,875.7,619.2,18.4,18.4,2.4,55,100
"2019-07-01 11:36:08",215,13.9,18.4,17.2,875.7,619.2,18.4,18.4,2,55,100
"2019-07-01 11:36:10",216,13.88,18.4,17.2,875.7,619.3,18.4,18.4,2,55,100
"2019-07-01 11:36:12",217,13.87,18.4,17.2,875.7,619.3,18.4,18.4,2,55,100
"2019-07-01 11:36:14",218,13.89,18.4,17.2,875.7,619.3,18.4,18.4,2,55,100
"2019-07-01 11:36:16",219,13.88,18.4,17.2,875.7,619.3,18.4,18.4,2.5,46.7,100
"2019-07-01 11:36:18",220,13.88,18.4,17.2,875.7,619.3,18.4,18.4,2.5,46.7,100
"2019-07-01 11:36:20",221,13.89,18.5,16.7,875.6,619.1,18.5,18.5,2.5,46.7,100
"2019-07-01 11:36:22",222,13.89,18.5,16.7,875.6,619.1,18.5,18.5,2.5,46.7,100
"2019-07-01 11:36:24",223,13.89,18.5,16.7,875.6,619.1,18.5,18.5,2.5,32.3,100
"2019-07-01 11:36:26",224,13.89,18.5,16.7,875.6,619.1,18.5,18.5,2.7,32.3,100
"2019-07-01 11:36:28",225,13.87,18.5,16.7,875.6,619.1,18.5,18.5,2.7,32.3,100
"2019-07-01 11:36:30",226,13.89,18.5,16.7,875.6,618.9,18.5,18.5,2.7,32.3,100
"2019-07-01 11:36:32",227,13.88,18.5,16.7,875.6,618.9,18.5,18.5,2.7,32.3,100
"2019-07-01 11:36:34",228,13.87,18.5,16.7,875.6,618.9,18.5,18.5,2.6,21.4,100
"2019-07-01 11:36:36",229,13.89,18.5,16.7,875.6,618.9,18.5,18.5,2.6,21.4,100
"2019-07-01 11:36:38",230,13.89,18.5,16.7,875.6,618.9,18.5,18.5,2.6,21.4,100
"2019-07-01 11:36:40",231,13.89,18.5,16.7,875.6,618.9,18.5,18.5,2.6,21.4,100
"2019-07-01 11:36:42",232,13.88,18.5,16.7,875.6,618.9,18.5,18.5,2.6,15.7,100
"2019-07-01 11:36:44",233,13.89,18.5,16.7,875.6,618.9,18.5,18.5,1.6,15.7,100
"2019-07-01 11:36:46",234,13.9,18.5,16.7,875.6,618.9,18.5,18.5,1.6,15.7,100
"2019-07-01 11:36:48",235,13.86,18.5,16.7,875.6,618.9,18.5,18.5,1.6,15.7,100
"2019-07-01 11:36:50",236,13.89,18.5,16.7,875.6,618.8,18.5,18.5,1.6,15.7,100
"2019-07-01 11:36:52",237,13.89,18.5,16.7,875.6,618.8,18.5,18.5,1.4,29.3,100
"2019-07-01 11:36:54",238,13.89,18.5,16.7,875.6,618.8,18.5,18.5,1.4,29.3,100
"2019-07-01 11:36:56",239,13.87,18.5,16.7,875.6,618.8,18.5,18.5,1.4,29.3,100
"2019-07-01 11:36:58",240,13.89,18.5,16.7,875.6,618.8,18.5,18.5,1.4,29.3,100
"2019-07-01 11:37:00",241,13.86,18.5,16.7,875.6,618.6,18.5,18.5,1.4,29.3,100
"2019-07-01 11:37:02",242,13.86,18.5,16.7,875.6,618.6,18.5,18.5,0.9,44.3,100
"2019-07-01 11:37:04",243,13.88,18.5,16.7,875.6,618.6,18.5,18.5,0.9,44.3,100
"2019-07-01 11:37:06",244,13.87,18.5,16.7,875.6,618.6,18.5,18.5,0.9,44.3,100
"2019-07-01 11:37:08",245,13.88,18.5,16.7,875.6,618.6,18.5,18.5,0.9,44.3,100
"2019-07-01 11:37:10",246,13.87,18.5,16.7,875.6,618.6,18.5,18.5,0.9,64.2,100
"2019-07-01 11:37:12",247,13.88,18.5,16.7,875.6,618.6,18.5,18.5,0.9,64.2,100
"2019-07-01 11:37:14",248,13.87,18.5,16.7,875.6,618.6,18.5,18.5,0.9,64.2,100
"2019-07-01 11:37:16",249,13.88,18.5,16.7,875.6,618.6,18.5,18.5,0.9,64.2,100
"2019-07-01 11:37:18",250,13.87,18.5,16.7,875.6,618.6,18.5,18.5,0.9,64.2,100
"2019-07-01 11:37:20",251,13.87,18.3,16,875.7,618.6,18.3,18.3,0.9,75.5,100
"2019-07-01 11:37:22",252,13.89,18.3,16,875.7,618.6,18.3,18.3,0.9,75.5,100
"2019-07-01 11:37:24",253,13.87,18.3,16,875.7,618.6,18.3,18.3,0.9,75.5,100
"2019-07-01 11:37:26",254,13.87,18.3,16,875.7,618.6,18.3,18.3,0.9,75.5,100
"2019-07-01 11:37:28",255,13.87,18.3,16,875.7,618.6,18.3,18.3,1,79.9,100
"2019-07-01 11:37:30",256,13.88,18.3,16,875.7,618.3,18.3,18.3,1,79.9,100
"2019-07-01 11:37:32",257,13.86,18.3,16,875.7,618.3,18.3,18.3,1,79.9,100
"2019-07-01 11:37:34",258,13.88,18.3,16,875.7,618.3,18.3,18.3,1,79.9,100
"2019-07-01 11:37:36",259,13.89,18.3,16,875.7,618.3,18.3,18.3,1,79.9,100
"2019-07-01 11:37:38",260,13.88,18.3,16,875.7,618.3,18.3,18.3,1,63.5,100
"2019-07-01 11:37:40",261,13.86,18.3,16,875.7,618.1,18.3,18.3,1,63.5,100
"2019-07-01 11:37:42",262,13.88,18.3,16,875.7,618.1,18.3,18.3,1,63.5,100
"2019-07-01 11:37:44",263,13.86,18.3,16,875.7,618.1,18.3,18.3,1,63.5,100
"2019-07-01 11:37:46",264,13.87,18.3,16,875.7,618.1,18.3,18.3,1.5,57.5,100
"2019-07-01 11:37:48",265,13.89,18.3,16,875.7,618.1,18.3,18.3,1.5,57.5,100
"2019-07-01 11:37:50",266,13.89,18.3,16,875.7,618.1,18.3,18.3,1.5,57.5,100
"2019-07-01 11:37:52",267,13.87,18.3,16,875.7,618.1,18.3,18.3,1.5,57.5,100
"2019-07-01 11:37:54",268,13.89,18.3,16,875.7,618.1,18.3,18.3,1.5,57.5,100
"2019-07-01 11:37:56",269,13.88,18.3,16,875.7,618.1,18.3,18.3,1.5,30.1,100
"2019-07-01 11:37:58",270,13.87,18.3,16,875.7,618.1,18.3,18.3,1.5,30.1,100
"2019-07-01 11:38:00",271,13.88,18.3,16,875.7,617.8,18.3,18.3,1.5,30.1,100
"2019-07-01 11:38:02",272,13.86,18.3,16,875.7,617.8,18.3,18.3,1.5,30.1,100
"2019-07-01 11:38:04",273,13.87,18.3,16,875.7,617.8,18.3,18.3,2.6,21,100
"2019-07-01 11:38:06",274,13.88,18.3,16,875.7,617.8,18.3,18.3,2.6,21,100
"2019-07-01 11:38:08",275,13.87,18.3,16,875.7,617.8,18.3,18.3,2.6,21,100
"2019-07-01 11:38:10",276,13.89,18.3,16,875.7,617.6,18.3,18.3,2.6,21,100
"2019-07-01 11:38:12",277,13.86,18.3,16,875.7,617.6,18.3,18.3,2.6,21,100
"2019-07-01 11:38:14",278,13.89,18.3,16,875.7,617.6,18.3,18.3,2.9,19.8,100
"2019-07-01 11:38:16",279,13.87,18.3,16,875.7,617.6,18.3,18.3,2.9,19.8,100
"2019-07-01 11:38:18",280,13.88,18.3,16,875.7,617.6,18.3,18.3,2.9,19.8,100
"2019-07-01 11:38:20",281,13.87,18.2,16.5,875.6,617.2,18.2,18.2,2.9,19.8,100
"2019-07-01 11:38:22",282,13.86,18.2,16.5,875.6,617.2,18.2,18.2,2.3,25.9,100
"2019-07-01 11:38:24",283,13.84,18.2,16.5,875.6,617.2,18.2,18.2,2.3,25.9,100
"2019-07-01 11:38:26",284,13.86,18.2,16.5,875.6,617.2,18.2,18.2,2.3,25.9,100
"2019-07-01 11:38:28",285,13.84,18.2,16.5,875.6,617.2,18.2,18.2,2.3,25.9,100
"2019-07-01 11:38:30",286,13.85,18.2,16.5,875.6,617.3,18.2,18.2,2.3,25.9,100
"2019-07-01 11:38:32",287,13.85,18.2,16.5,875.6,617.3,18.2,18.2,2,36.3,100
"2019-07-01 11:38:34",288,13.83,18.2,16.5,875.6,617.3,18.2,18.2,2,36.3,100
"2019-07-01 11:38:36",289,13.86,18.2,16.5,875.6,617.3,18.2,18.2,2,36.3,100
