Flight Information:
Launch Date:            	     	                       	Thursday, 20 June 2019	     	                        	           	Launch Time:    	     	            	16:59:52  	          	        	End of Ascent:	     	         	01:27:14
Station name:           	     	                       	                      	     	                        	           	Number of sonde:	     	            	17045693
Ground values:
Pressure:               	     	                       	898.1 hPa             	     	                        	           	Temperature:    	     	            	10.0 °C   	          	        	Humidity:     	     	         	62 %
Wind Direction:         	     	                       	310 °                 	     	                        	           	Wind Speed:     	     	            	3 m/s     	          	        	Cloud group:  	     	         	9////
Position:
Longitude:              	     	                       	-113.985 °            	     	                        	           	Latitude:       	     	            	46.859 °  	          	        	Altitude:     	     	         	984 m
Staff:
Company:                	     	                       	
Operator:               	     	                       	                      	     	                        	           	
Events:
Highest Point:          	     	                       	15.6 hPa              	     	                        	           	28594 m
Tropopauses:            	     	                       	1.: 371.2 hPa         	     	                        	           	2.: 134.0 hPa   	     	            	
Max Winds:              	     	                       	                      	     	                        	           	                	     	            	
Remarks:

Profile Data:
Time                    	P    	T                      	Hu                    	Ws   	Wd                      	Long.      	Lat.            	Alt  	Geopot      	MRI       	RI        	Dewp.   	Virt. Temp    	Rs   	Elevation	Azimuth 	Range	D
[sec]                   	[hPa]	[°C]                   	[%]                   	[m/s]	[°]                     	[°]        	[°]             	[m]  	[m]         	          	          	[°C]    	[°C]          	[m/s]	[°]      	[°]     	[m]  	[kg/m3]
0                       	898.1	10.0                   	62                    	3.4  	310                     	-113.985000	46.859000       	984  	984         	403.505   	249.017   	3.1     	10.9          	0.0  	46.9     	360     	1    	1.105163
1                       	897.4	10.0                   	61                    	3.4  	310                     	-113.984971	46.859016       	991  	991         	404.285   	248.776   	2.9     	10.9          	6.5  	66.1     	047     	8    	1.104284
2                       	896.7	10.0                   	60                    	3.5  	311                     	-113.984941	46.859031       	997  	997         	405.064   	248.535   	2.6     	10.9          	6.5  	66.3     	049     	15   	1.103405
3                       	896.0	10.0                   	59                    	3.5  	311                     	-113.984912	46.859047       	1004 	1004        	405.843   	248.294   	2.4     	10.9          	6.5  	66.4     	050     	22   	1.102528
4                       	895.3	10.0                   	58                    	3.6  	312                     	-113.984883	46.859062       	1010 	1010        	406.623   	248.053   	2.2     	10.9          	6.5  	66.4     	051     	29   	1.101651
5                       	894.6	10.0                   	57                    	3.6  	312                     	-113.984854	46.859078       	1016 	1016        	407.387   	247.812   	1.9     	10.9          	6.5  	66.4     	051     	36   	1.100774
6                       	893.9	10.0                   	56                    	3.6  	313                     	-113.984824	46.859093       	1023 	1023        	408.167   	247.572   	1.7     	10.9          	6.5  	66.4     	051     	43   	1.099899
7                       	893.2	10.0                   	55                    	3.7  	313                     	-113.984795	46.859109       	1029 	1029        	409.012   	247.396   	1.4     	10.8          	6.5  	66.4     	051     	50   	1.099309
8                       	892.5	9.9                    	54                    	3.7  	313                     	-113.984766	46.859124       	1036 	1036        	409.859   	247.223   	1.1     	10.7          	6.5  	66.4     	052     	57   	1.098729
9                       	891.8	9.8                    	53                    	3.8  	314                     	-113.984736	46.859140       	1042 	1042        	410.718   	247.061   	0.8     	10.6          	6.5  	66.5     	052     	64   	1.098149
10                      	891.1	9.7                    	54                    	3.8  	314                     	-113.984707	46.859155       	1049 	1049        	411.616   	246.938   	0.8     	10.5          	6.5  	66.5     	052     	71   	1.097570
11                      	890.4	9.7                    	54                    	3.8  	315                     	-113.984678	46.859171       	1055 	1055        	412.514   	246.816   	0.8     	10.4          	6.5  	66.5     	052     	78   	1.096991
12                      	889.7	9.6                    	54                    	3.9  	315                     	-113.984649	46.859186       	1062 	1062        	413.412   	246.694   	0.7     	10.4          	6.5  	66.5     	052     	85   	1.096412
13                      	889.0	9.5                    	54                    	3.9  	315                     	-113.984619	46.859202       	1068 	1068        	414.295   	246.571   	0.7     	10.3          	6.5  	66.5     	052     	92   	1.095832
14                      	888.3	9.5                    	54                    	4.0  	316                     	-113.984590	46.859217       	1075 	1075        	415.193   	246.449   	0.6     	10.2          	6.5  	66.5     	052     	99   	1.095253
15                      	887.6	9.4                    	54                    	4.0  	316                     	-113.984561	46.859233       	1081 	1081        	416.091   	246.327   	0.6     	10.2          	6.5  	66.5     	052     	107  	1.094674
16                      	887.0	9.3                    	54                    	4.1  	316                     	-113.984515	46.859195       	1088 	1088        	416.989   	246.205   	0.6     	10.1          	6.5  	67.5     	059     	113  	1.094096
17                      	886.3	9.2                    	54                    	4.1  	317                     	-113.984469	46.859157       	1094 	1094        	417.888   	246.083   	0.5     	10.0          	6.5  	68.2     	066     	119  	1.093518
18                      	885.6	9.2                    	54                    	4.1  	317                     	-113.984422	46.859119       	1101 	1101        	418.786   	245.961   	0.5     	9.9           	6.5  	68.5     	073     	126  	1.092940
19                      	884.9	9.1                    	55                    	4.2  	317                     	-113.984376	46.859081       	1107 	1107        	419.702   	245.856   	0.5     	9.9           	6.5  	68.6     	079     	133  	1.092439
20                      	884.3	9.0                    	55                    	4.2  	318                     	-113.984330	46.859043       	1113 	1113        	420.556   	245.752   	0.4     	9.8           	6.1  	68.4     	084     	140  	1.091939
21                      	883.6	8.9                    	55                    	4.3  	318                     	-113.984284	46.859005       	1119 	1119        	421.366   	245.651   	0.4     	9.7           	5.8  	68.1     	089     	146  	1.091440
22                      	883.0	8.9                    	55                    	4.3  	318                     	-113.984238	46.858967       	1125 	1125        	422.191   	245.550   	0.4     	9.6           	5.8  	67.6     	093     	153  	1.090942
23                      	882.4	8.8                    	55                    	4.4  	319                     	-113.984192	46.858929       	1131 	1131        	423.001   	245.449   	0.4     	9.6           	5.8  	67.1     	097     	160  	1.090443
24                      	881.7	8.7                    	55                    	4.4  	319                     	-113.984146	46.858892       	1137 	1137        	423.810   	245.349   	0.3     	9.5           	5.8  	66.6     	100     	167  	1.089945
25                      	881.1	8.6                    	56                    	4.4  	319                     	-113.984099	46.858854       	1143 	1143        	424.625   	245.252   	0.3     	9.4           	5.8  	66.1     	103     	174  	1.089468
26                      	880.5	8.6                    	56                    	4.5  	319                     	-113.984053	46.858816       	1148 	1148        	425.455   	245.156   	0.3     	9.3           	5.8  	65.5     	106     	181  	1.088991
27                      	879.9	8.5                    	56                    	4.5  	320                     	-113.984007	46.858778       	1154 	1154        	426.269   	245.060   	0.3     	9.2           	5.8  	65.0     	108     	188  	1.088514
28                      	879.2	8.4                    	56                    	4.6  	320                     	-113.983961	46.858740       	1160 	1160        	427.084   	244.964   	0.2     	9.2           	5.8  	64.5     	110     	195  	1.088037
29                      	878.6	8.3                    	56                    	4.6  	320                     	-113.983915	46.858702       	1166 	1166        	427.899   	244.868   	0.2     	9.1           	5.8  	64.0     	112     	203  	1.087561
30                      	878.0	8.3                    	57                    	4.7  	320                     	-113.983869	46.858664       	1172 	1172        	428.713   	244.772   	0.2     	9.0           	5.8  	63.5     	113     	210  	1.087085
31                      	877.4	8.2                    	57                    	4.7  	320                     	-113.983823	46.858626       	1178 	1177        	429.545   	244.677   	0.2     	8.9           	5.8  	63.0     	115     	218  	1.086614
32                      	876.8	8.1                    	57                    	4.8  	320                     	-113.983776	46.858588       	1183 	1183        	430.364   	244.585   	0.1     	8.9           	5.8  	62.5     	116     	225  	1.086155
33                      	876.2	8.0                    	57                    	4.8  	321                     	-113.983730	46.858550       	1189 	1189        	431.182   	244.494   	0.1     	8.8           	5.8  	62.1     	117     	233  	1.085696
34                      	875.5	8.0                    	57                    	4.9  	321                     	-113.983684	46.858512       	1195 	1195        	432.004   	244.405   	0.1     	8.7           	5.8  	61.7     	118     	240  	1.085237
35                      	874.9	7.9                    	58                    	4.9  	321                     	-113.983638	46.858474       	1201 	1201        	432.842   	244.316   	0.1     	8.6           	5.8  	61.3     	119     	248  	1.084779
36                      	874.3	7.8                    	58                    	5.0  	321                     	-113.983592	46.858436       	1207 	1207        	433.664   	244.228   	0.1     	8.5           	5.8  	60.9     	120     	255  	1.084321
37                      	873.7	7.7                    	58                    	5.0  	321                     	-113.983546	46.858398       	1212 	1212        	434.486   	244.139   	0.0     	8.5           	5.8  	60.5     	121     	263  	1.083862
38                      	873.1	7.6                    	58                    	5.1  	321                     	-113.983500	46.858360       	1218 	1218        	435.308   	244.051   	0.0     	8.4           	5.8  	60.2     	122     	270  	1.083403
39                      	872.5	7.6                    	59                    	5.1  	321                     	-113.983453	46.858322       	1224 	1224        	436.146   	243.962   	0.0     	8.3           	5.8  	59.8     	122     	278  	1.082945
40                      	871.8	7.5                    	59                    	5.2  	321                     	-113.983407	46.858285       	1230 	1230        	436.968   	243.874   	0.0     	8.2           	5.8  	59.5     	123     	286  	1.082487
41                      	871.2	7.4                    	59                    	5.2  	321                     	-113.983361	46.858247       	1236 	1236        	437.790   	243.785   	0.0     	8.1           	5.8  	59.2     	124     	293  	1.082029
42                      	870.6	7.3                    	59                    	5.3  	321                     	-113.983315	46.858209       	1242 	1241        	438.613   	243.697   	0.0     	8.1           	5.8  	58.9     	124     	301  	1.081571
43                      	870.0	7.2                    	60                    	5.3  	321                     	-113.983269	46.858171       	1247 	1247        	439.448   	243.606   	-0.1    	8.0           	5.8  	58.6     	125     	309  	1.081102
44                      	869.4	7.2                    	60                    	5.4  	321                     	-113.983223	46.858133       	1253 	1253        	440.259   	243.507   	-0.1    	7.9           	5.8  	58.4     	125     	317  	1.080596
45                      	868.7	7.1                    	60                    	5.4  	321                     	-113.983176	46.858095       	1259 	1259        	441.069   	243.406   	-0.1    	7.8           	5.8  	58.1     	126     	324  	1.080080
46                      	868.1	7.0                    	60                    	5.5  	321                     	-113.983126	46.858056       	1265 	1265        	441.894   	243.304   	-0.1    	7.8           	5.9  	57.8     	126     	332  	1.079564
47                      	867.5	7.0                    	61                    	5.5  	321                     	-113.983076	46.858017       	1271 	1271        	442.750   	243.203   	-0.1    	7.7           	6.0  	57.5     	127     	341  	1.079049
48                      	866.9	6.9                    	61                    	5.6  	321                     	-113.983026	46.857978       	1277 	1277        	443.590   	243.101   	-0.1    	7.6           	6.0  	57.3     	127     	349  	1.078534
49                      	866.2	6.8                    	61                    	5.6  	321                     	-113.982975	46.857940       	1283 	1283        	444.427   	242.996   	-0.1    	7.6           	6.0  	57.0     	127     	357  	1.078002
50                      	865.6	6.8                    	61                    	5.7  	321                     	-113.982925	46.857901       	1289 	1289        	445.263   	242.890   	-0.1    	7.5           	6.0  	56.8     	128     	365  	1.077471
51                      	865.0	6.7                    	62                    	5.7  	321                     	-113.982875	46.857862       	1295 	1295        	446.116   	242.785   	-0.1    	7.4           	6.0  	56.6     	128     	373  	1.076939
52                      	864.3	6.6                    	62                    	5.8  	321                     	-113.982825	46.857823       	1301 	1301        	446.952   	242.680   	-0.1    	7.4           	6.0  	56.4     	128     	381  	1.076409
53                      	863.7	6.6                    	62                    	5.8  	321                     	-113.982774	46.857784       	1307 	1307        	447.789   	242.575   	-0.1    	7.3           	6.0  	56.2     	128     	389  	1.075878
54                      	863.1	6.5                    	62                    	5.9  	321                     	-113.982724	46.857745       	1313 	1313        	448.642   	242.470   	-0.1    	7.2           	6.0  	56.0     	129     	398  	1.075348
55                      	862.4	6.4                    	63                    	5.9  	321                     	-113.982674	46.857707       	1319 	1319        	449.479   	242.364   	-0.2    	7.2           	6.0  	55.8     	129     	406  	1.074818
56                      	861.8	6.4                    	63                    	6.0  	321                     	-113.982623	46.857668       	1325 	1325        	450.314   	242.258   	-0.2    	7.1           	6.0  	55.6     	129     	414  	1.074281
57                      	861.1	6.3                    	63                    	6.0  	321                     	-113.982573	46.857629       	1331 	1331        	451.161   	242.147   	-0.2    	7.0           	6.0  	55.4     	129     	422  	1.073725
58                      	860.5	6.2                    	63                    	6.1  	321                     	-113.982523	46.857590       	1337 	1337        	451.993   	242.037   	-0.2    	7.0           	6.0  	55.3     	130     	430  	1.073171
59                      	859.9	6.2                    	64                    	6.1  	321                     	-113.982473	46.857551       	1343 	1343        	452.824   	241.926   	-0.2    	6.9           	6.0  	55.1     	130     	439  	1.072616
60                      	859.3	6.1                    	64                    	6.2  	321                     	-113.982422	46.857512       	1349 	1349        	453.656   	241.816   	-0.2    	6.9           	6.0  	54.9     	130     	447  	1.072062
61                      	858.6	6.1                    	64                    	6.1  	321                     	-113.982372	46.857474       	1355 	1355        	454.502   	241.704   	-0.2    	6.8           	6.0  	54.8     	130     	455  	1.071507
62                      	858.0	6.0                    	64                    	6.1  	321                     	-113.982322	46.857435       	1361 	1361        	455.333   	241.593   	-0.2    	6.7           	6.0  	54.6     	130     	463  	1.070953
63                      	857.4	5.9                    	65                    	6.1  	321                     	-113.982271	46.857396       	1367 	1367        	456.164   	241.482   	-0.2    	6.7           	6.0  	54.5     	131     	471  	1.070399
64                      	856.7	5.9                    	65                    	6.0  	320                     	-113.982221	46.857357       	1374 	1373        	457.010   	241.371   	-0.2    	6.6           	6.0  	54.4     	131     	480  	1.069845
65                      	856.1	5.8                    	65                    	6.0  	320                     	-113.982171	46.857318       	1380 	1379        	457.841   	241.260   	-0.2    	6.6           	6.0  	54.2     	131     	488  	1.069292
66                      	855.5	5.8                    	65                    	6.0  	320                     	-113.982121	46.857280       	1386 	1385        	458.672   	241.149   	-0.2    	6.5           	6.0  	54.1     	131     	496  	1.068739
67                      	854.8	5.7                    	65                    	5.9  	320                     	-113.982070	46.857241       	1392 	1391        	459.503   	241.038   	-0.3    	6.4           	6.0  	54.0     	131     	504  	1.068185
68                      	854.2	5.6                    	66                    	5.9  	320                     	-113.982020	46.857202       	1398 	1397        	460.350   	240.927   	-0.3    	6.4           	6.0  	53.8     	131     	513  	1.067632
69                      	853.6	5.6                    	66                    	5.9  	319                     	-113.981970	46.857163       	1404 	1404        	461.178   	240.812   	-0.3    	6.3           	6.0  	53.7     	131     	521  	1.067063
70                      	852.9	5.5                    	66                    	5.8  	319                     	-113.981919	46.857124       	1410 	1410        	462.004   	240.697   	-0.3    	6.3           	6.0  	53.6     	132     	529  	1.066489
71                      	852.3	5.5                    	66                    	5.8  	319                     	-113.981869	46.857085       	1416 	1416        	462.846   	240.581   	-0.3    	6.2           	6.0  	53.5     	132     	537  	1.065915
72                      	851.7	5.4                    	67                    	5.8  	319                     	-113.981819	46.857047       	1422 	1422        	463.672   	240.466   	-0.3    	6.1           	6.0  	53.4     	132     	546  	1.065342
73                      	851.1	5.4                    	67                    	5.7  	319                     	-113.981769	46.857008       	1428 	1428        	464.504   	240.355   	-0.3    	6.1           	6.0  	53.3     	132     	554  	1.064791
74                      	850.5	5.3                    	67                    	5.7  	318                     	-113.981718	46.856969       	1434 	1434        	465.333   	240.242   	-0.3    	6.0           	6.0  	53.2     	132     	562  	1.064240
75                      	849.9	5.2                    	67                    	5.7  	318                     	-113.981668	46.856930       	1440 	1440        	466.176   	240.128   	-0.3    	6.0           	6.0  	53.1     	132     	571  	1.063690
76                      	849.3	5.2                    	67                    	5.6  	318                     	-113.981622	46.856897       	1446 	1445        	466.973   	240.013   	-0.4    	5.9           	5.8  	53.0     	132     	578  	1.063140
77                      	848.7	5.1                    	67                    	5.6  	318                     	-113.981580	46.856871       	1451 	1451        	467.738   	239.899   	-0.4    	5.9           	5.6  	53.0     	132     	585  	1.062591
78                      	848.0	5.1                    	68                    	5.6  	317                     	-113.981539	46.856844       	1457 	1457        	468.503   	239.785   	-0.4    	5.8           	5.6  	53.0     	132     	592  	1.062042
79                      	847.5	5.0                    	68                    	5.5  	317                     	-113.981497	46.856817       	1462 	1462        	469.275   	239.678   	-0.4    	5.8           	5.6  	53.0     	132     	599  	1.061524
80                      	846.9	5.0                    	68                    	5.5  	317                     	-113.981455	46.856790       	1468 	1468        	470.047   	239.571   	-0.5    	5.7           	5.6  	53.0     	132     	607  	1.061007
81                      	846.3	4.9                    	68                    	5.5  	317                     	-113.981413	46.856763       	1474 	1473        	470.818   	239.463   	-0.5    	5.6           	5.6  	53.0     	132     	614  	1.060486
82                      	845.7	4.9                    	68                    	5.4  	316                     	-113.981372	46.856736       	1479 	1479        	471.584   	239.350   	-0.5    	5.6           	5.6  	53.0     	132     	621  	1.059944
83                      	845.1	4.8                    	68                    	5.4  	316                     	-113.981330	46.856709       	1485 	1485        	472.351   	239.237   	-0.5    	5.5           	5.6  	53.0     	132     	628  	1.059401
84                      	844.6	4.8                    	68                    	5.4  	316                     	-113.981288	46.856683       	1490 	1490        	473.117   	239.124   	-0.5    	5.5           	5.6  	53.0     	132     	635  	1.058859
85                      	844.0	4.7                    	69                    	5.3  	316                     	-113.981246	46.856656       	1496 	1496        	473.883   	239.011   	-0.6    	5.4           	5.6  	52.9     	132     	642  	1.058317
86                      	843.4	4.7                    	69                    	5.3  	315                     	-113.981205	46.856629       	1502 	1501        	474.650   	238.899   	-0.6    	5.4           	5.6  	52.9     	132     	649  	1.057775
87                      	842.8	4.6                    	69                    	5.3  	315                     	-113.981163	46.856602       	1507 	1507        	475.417   	238.786   	-0.6    	5.3           	5.6  	52.9     	132     	656  	1.057233
88                      	842.2	4.6                    	69                    	5.2  	315                     	-113.981121	46.856575       	1513 	1513        	476.185   	238.675   	-0.6    	5.3           	5.6  	52.9     	132     	663  	1.056692
89                      	841.7	4.5                    	69                    	5.2  	315                     	-113.981079	46.856548       	1518 	1518        	476.953   	238.564   	-0.6    	5.2           	5.6  	52.9     	132     	670  	1.056151
90                      	841.1	4.5                    	69                    	5.2  	314                     	-113.981038	46.856521       	1524 	1524        	477.721   	238.453   	-0.6    	5.2           	5.6  	52.9     	132     	678  	1.055610
91                      	840.5	4.4                    	70                    	5.1  	314                     	-113.980996	46.856495       	1530 	1529        	478.489   	238.342   	-0.6    	5.2           	5.6  	52.9     	132     	685  	1.055069
92                      	839.9	4.4                    	70                    	5.0  	314                     	-113.980954	46.856468       	1535 	1535        	479.257   	238.231   	-0.7    	5.1           	5.6  	52.9     	132     	692  	1.054528
93                      	839.4	4.3                    	70                    	5.0  	314                     	-113.980913	46.856441       	1541 	1541        	480.026   	238.120   	-0.7    	5.1           	5.6  	52.9     	132     	699  	1.053987
94                      	838.8	4.3                    	70                    	4.9  	314                     	-113.980871	46.856414       	1546 	1546        	480.797   	238.012   	-0.7    	5.0           	5.6  	52.9     	132     	706  	1.053461
95                      	838.2	4.2                    	70                    	4.9  	314                     	-113.980829	46.856387       	1552 	1552        	481.571   	237.907   	-0.7    	4.9           	5.6  	52.9     	132     	713  	1.052943
96                      	837.6	4.2                    	70                    	4.8  	314                     	-113.980787	46.856360       	1558 	1557        	482.344   	237.801   	-0.7    	4.9           	5.6  	52.8     	132     	720  	1.052426
97                      	837.0	4.1                    	71                    	4.7  	314                     	-113.980746	46.856334       	1563 	1563        	483.118   	237.695   	-0.7    	4.8           	5.6  	52.8     	132     	727  	1.051908
98                      	836.5	4.1                    	71                    	4.7  	314                     	-113.980704	46.856307       	1569 	1569        	483.891   	237.590   	-0.8    	4.8           	5.6  	52.8     	132     	734  	1.051390
99                      	835.9	4.0                    	71                    	4.6  	314                     	-113.980662	46.856280       	1574 	1574        	484.665   	237.484   	-0.8    	4.7           	5.6  	52.8     	132     	741  	1.050873
100                     	835.3	3.9                    	71                    	4.5  	314                     	-113.980620	46.856253       	1580 	1580        	485.439   	237.379   	-0.8    	4.7           	5.6  	52.8     	132     	749  	1.050356
101                     	834.7	3.9                    	71                    	4.5  	314                     	-113.980579	46.856226       	1586 	1585        	486.213   	237.273   	-0.8    	4.6           	5.6  	52.8     	132     	756  	1.049839
102                     	834.2	3.8                    	71                    	4.4  	314                     	-113.980537	46.856199       	1591 	1591        	486.986   	237.168   	-0.8    	4.6           	5.6  	52.8     	132     	763  	1.049322
103                     	833.6	3.8                    	72                    	4.3  	314                     	-113.980495	46.856172       	1597 	1597        	487.761   	237.063   	-0.9    	4.5           	5.6  	52.8     	132     	770  	1.048808
104                     	833.0	3.7                    	72                    	4.3  	314                     	-113.980453	46.856146       	1602 	1602        	488.535   	236.958   	-0.9    	4.4           	5.6  	52.8     	132     	777  	1.048293
105                     	832.5	3.7                    	72                    	4.2  	314                     	-113.980412	46.856119       	1608 	1608        	489.325   	236.853   	-0.9    	4.4           	5.6  	52.8     	132     	784  	1.047779
106                     	831.9	3.6                    	72                    	4.1  	314                     	-113.980371	46.856093       	1614 	1613        	490.084   	236.749   	-0.9    	4.3           	5.6  	52.8     	132     	791  	1.047265
107                     	831.3	3.6                    	72                    	4.1  	313                     	-113.980335	46.856073       	1619 	1619        	490.857   	236.642   	-0.9    	4.3           	5.6  	52.8     	132     	798  	1.046744
108                     	830.7	3.5                    	72                    	4.0  	313                     	-113.980298	46.856052       	1625 	1625        	491.630   	236.536   	-1.0    	4.2           	5.6  	52.9     	132     	804  	1.046224
109                     	830.2	3.5                    	73                    	3.9  	313                     	-113.980262	46.856032       	1630 	1630        	492.388   	236.431   	-1.0    	4.2           	5.6  	52.9     	132     	811  	1.045707
110                     	829.6	3.4                    	73                    	3.9  	313                     	-113.980226	46.856012       	1636 	1636        	493.162   	236.325   	-1.0    	4.1           	5.6  	52.9     	132     	817  	1.045191
111                     	829.0	3.4                    	73                    	3.9  	313                     	-113.980190	46.855991       	1641 	1641        	493.920   	236.220   	-1.0    	4.1           	5.6  	53.0     	132     	824  	1.044674
112                     	828.5	3.3                    	73                    	3.8  	313                     	-113.980154	46.855971       	1647 	1647        	494.694   	236.115   	-1.0    	4.0           	5.6  	53.0     	132     	831  	1.044158
113                     	827.9	3.3                    	73                    	3.8  	313                     	-113.980118	46.855951       	1653 	1652        	495.452   	236.010   	-1.0    	4.0           	5.6  	53.0     	132     	837  	1.043643
114                     	827.3	3.2                    	73                    	3.8  	312                     	-113.980082	46.855931       	1658 	1658        	496.227   	235.905   	-1.1    	3.9           	5.6  	53.1     	132     	844  	1.043128
115                     	826.8	3.1                    	74                    	3.8  	312                     	-113.980046	46.855910       	1664 	1663        	496.985   	235.800   	-1.1    	3.9           	5.6  	53.1     	132     	850  	1.042612
116                     	826.2	3.1                    	74                    	3.8  	312                     	-113.980009	46.855890       	1669 	1669        	497.760   	235.695   	-1.1    	3.8           	5.6  	53.1     	132     	857  	1.042096
117                     	825.6	3.0                    	74                    	3.8  	312                     	-113.979973	46.855870       	1675 	1675        	498.519   	235.591   	-1.1    	3.8           	5.6  	53.2     	132     	863  	1.041581
118                     	825.1	3.0                    	74                    	3.8  	312                     	-113.979937	46.855850       	1680 	1680        	499.293   	235.486   	-1.1    	3.7           	5.6  	53.2     	132     	870  	1.041066
119                     	824.5	2.9                    	74                    	3.8  	311                     	-113.979901	46.855829       	1686 	1686        	500.049   	235.379   	-1.2    	3.7           	5.6  	53.2     	132     	877  	1.040538
120                     	823.9	2.9                    	75                    	3.7  	311                     	-113.979865	46.855809       	1691 	1691        	500.818   	235.268   	-1.2    	3.6           	5.6  	53.3     	132     	883  	1.039999
121                     	823.4	2.8                    	75                    	3.7  	311                     	-113.979829	46.855789       	1697 	1697        	501.571   	235.158   	-1.2    	3.6           	5.6  	53.3     	132     	890  	1.039460
122                     	822.8	2.8                    	75                    	3.7  	311                     	-113.979793	46.855768       	1703 	1702        	502.341   	235.048   	-1.2    	3.5           	5.6  	53.3     	132     	896  	1.038921
123                     	822.2	2.8                    	75                    	3.7  	310                     	-113.979756	46.855748       	1708 	1708        	503.094   	234.938   	-1.2    	3.5           	5.6  	53.4     	132     	903  	1.038382
124                     	821.7	2.7                    	75                    	3.7  	310                     	-113.979720	46.855728       	1714 	1713        	503.863   	234.828   	-1.2    	3.4           	5.6  	53.4     	132     	909  	1.037844
125                     	821.1	2.7                    	75                    	3.7  	310                     	-113.979684	46.855708       	1719 	1719        	504.617   	234.718   	-1.2    	3.4           	5.6  	53.4     	132     	916  	1.037305
126                     	820.6	2.6                    	76                    	3.7  	310                     	-113.979648	46.855687       	1725 	1724        	505.386   	234.608   	-1.2    	3.3           	5.6  	53.4     	132     	923  	1.036768
127                     	820.0	2.6                    	76                    	3.7  	310                     	-113.979612	46.855667       	1730 	1730        	506.140   	234.498   	-1.3    	3.3           	5.6  	53.5     	132     	929  	1.036229
128                     	819.4	2.5                    	76                    	3.6  	309                     	-113.979576	46.855647       	1736 	1736        	506.912   	234.391   	-1.3    	3.2           	5.6  	53.5     	132     	936  	1.035691
129                     	818.9	2.5                    	76                    	3.6  	309                     	-113.979540	46.855626       	1741 	1741        	507.684   	234.284   	-1.3    	3.2           	5.6  	53.5     	132     	942  	1.035154
130                     	818.3	2.4                    	76                    	3.6  	309                     	-113.979503	46.855606       	1747 	1747        	508.441   	234.178   	-1.3    	3.1           	5.6  	53.5     	132     	949  	1.034616
131                     	817.7	2.4                    	77                    	3.6  	309                     	-113.979467	46.855586       	1753 	1752        	509.214   	234.071   	-1.3    	3.1           	5.6  	53.6     	132     	956  	1.034079
132                     	817.2	2.3                    	77                    	3.6  	309                     	-113.979431	46.855566       	1758 	1758        	509.976   	233.970   	-1.3    	3.0           	5.6  	53.6     	132     	962  	1.033565
133                     	816.6	2.3                    	77                    	3.5  	309                     	-113.979395	46.855545       	1764 	1763        	510.756   	233.871   	-1.3    	3.0           	5.6  	53.6     	132     	969  	1.033060
134                     	816.1	2.2                    	77                    	3.5  	309                     	-113.979359	46.855525       	1769 	1769        	511.520   	233.772   	-1.3    	2.9           	5.6  	53.6     	132     	975  	1.032555
135                     	815.5	2.2                    	78                    	3.4  	309                     	-113.979323	46.855505       	1775 	1774        	512.301   	233.673   	-1.3    	2.9           	5.6  	53.7     	132     	982  	1.032051
136                     	815.0	2.1                    	78                    	3.4  	309                     	-113.979287	46.855485       	1780 	1780        	513.065   	233.574   	-1.3    	2.8           	5.6  	53.7     	132     	988  	1.031546
137                     	814.4	2.1                    	78                    	3.4  	309                     	-113.979257	46.855468       	1786 	1785        	513.814   	233.475   	-1.3    	2.8           	5.4  	53.7     	132     	995  	1.031042
138                     	813.9	2.0                    	78                    	3.3  	309                     	-113.979233	46.855456       	1791 	1791        	514.547   	233.376   	-1.3    	2.7           	5.2  	53.8     	132     	1000 	1.030539
139                     	813.3	2.0                    	79                    	3.3  	309                     	-113.979209	46.855444       	1796 	1796        	515.271   	233.284   	-1.3    	2.7           	5.2  	53.9     	132     	1006 	1.030065
140                     	812.8	1.9                    	79                    	3.3  	309                     	-113.979186	46.855432       	1801 	1801        	515.996   	233.192   	-1.3    	2.6           	5.2  	54.0     	132     	1011 	1.029591
141                     	812.3	1.9                    	79                    	3.2  	309                     	-113.979162	46.855420       	1807 	1806        	516.736   	233.099   	-1.3    	2.6           	5.2  	54.0     	132     	1017 	1.029117
142                     	811.8	1.8                    	79                    	3.2  	309                     	-113.979138	46.855408       	1812 	1812        	517.460   	233.008   	-1.4    	2.5           	5.2  	54.1     	132     	1022 	1.028644
143                     	811.2	1.8                    	80                    	3.2  	310                     	-113.979115	46.855396       	1817 	1817        	518.200   	232.916   	-1.4    	2.5           	5.2  	54.2     	132     	1028 	1.028171
144                     	810.7	1.7                    	80                    	3.1  	310                     	-113.979091	46.855384       	1822 	1822        	518.925   	232.824   	-1.4    	2.4           	5.2  	54.2     	132     	1033 	1.027696
145                     	810.2	1.7                    	80                    	3.1  	310                     	-113.979067	46.855372       	1828 	1827        	519.648   	232.730   	-1.4    	2.4           	5.2  	54.3     	132     	1039 	1.027217
146                     	809.7	1.6                    	80                    	3.1  	310                     	-113.979044	46.855360       	1833 	1833        	520.387   	232.638   	-1.4    	2.3           	5.2  	54.4     	132     	1045 	1.026739
147                     	809.1	1.6                    	81                    	3.0  	310                     	-113.979020	46.855348       	1838 	1838        	521.111   	232.545   	-1.4    	2.3           	5.2  	54.5     	132     	1050 	1.026262
148                     	808.6	1.5                    	81                    	3.0  	310                     	-113.978996	46.855336       	1843 	1843        	521.834   	232.452   	-1.4    	2.2           	5.2  	54.5     	132     	1056 	1.025784
