Flight Information:     	     	                       	                     	     	                   	           	                	    	            	        	       	     	              	     	         	        	     	        
Launch Date:            	     	                       	Thursday, 30 May 2019	     	                   	           	Launch Time:    	    	            	16:00:27	       	     	End of Ascent:	     	         	00:29:18	     	        
Station name:           	     	                       	                     	     	                   	           	Number of sonde:	    	            	17033163	       	     	              	     	         	        	     	        
Ground values:          	     	                       	                     	     	                   	           	                	    	            	        	       	     	              	     	         	        	     	        
Pressure:               	     	                       	904.0 hPa            	     	                   	           	Temperature:    	    	            	15.1 ?C 	       	     	Humidity:     	     	         	52 %    	     	        
Wind Direction:         	     	                       	350 ?                	     	                   	           	Wind Speed:     	    	            	1 m/s   	       	     	Cloud group:  	     	         	9////   	     	        
Position:               	     	                       	                     	     	                   	           	                	    	            	        	       	     	              	     	         	        	     	        
Longitude:              	     	                       	-113.985 ?           	     	                   	           	Latitude:       	    	            	46.859 ?	       	     	Altitude:     	     	         	978 m   	     	        
Staff:                  	     	                       	                     	     	                   	           	                	    	            	        	       	     	              	     	         	        	     	        
Company:                	     	                       	                     	     	                   	           	                	    	            	        	       	     	              	     	         	        	     	        
Operator:               	     	                       	                     	     	                   	           	                	    	            	        	       	     	              	     	         	        	     	        
Events:                 	     	                       	                     	     	                   	           	                	    	            	        	       	     	              	     	         	        	     	        
Highest Point:          	     	                       	255.7 hPa            	     	                   	           	10409 m         	    	            	        	       	     	              	     	         	        	     	        
Tropopauses:            	     	                       	                     	     	                   	           	                	    	            	        	       	     	              	     	         	        	     	        
Max Winds:              	     	                       	                     	     	                   	           	                	    	            	        	       	     	              	     	         	        	     	        
Remarks:                	     	                       	                     	     	                   	           	                	    	            	        	       	     	              	     	         	        	     	        
                        	     	                       	                     	     	                   	           	                	    	            	        	       	     	              	     	         	        	     	        
Profile Data:           	     	                       	                     	     	                   	           	                	    	            	        	       	     	              	     	         	        	     	        
Time                    	P    	T                      	Hu                   	Ws   	Wd                 	Long.      	Lat.            	Alt 	Geopot      	MRI     	RI     	Dewp.	Virt. Temp    	Rs   	Elevation	Azimuth 	Range	D       
[sec]                   	[hPa]	[?C]                   	[%]                  	[m/s]	[?]                	[?]        	[?]             	[m] 	[m]         	        	       	[?C] 	[?C]          	[m/s]	[?]      	[?]     	[m]  	[kg/m3] 
0                       	904.0	15.1                   	52                   	0.5  	350                	-113.985000	46.859000       	978 	978         	399.247 	245.701	5.3  	16.2          	0.0  	46.9     	360     	1    	1.092741
1                       	903.2	15.0                   	52                   	0.7  	342                	-113.985005	46.859058       	984 	984         	400.049 	245.576	5.3  	16.1          	5.9  	42.8     	357     	9    	1.092101
2                       	902.3	14.9                   	53                   	0.9  	297                	-113.985010	46.859116       	990 	990         	400.866 	245.452	5.4  	16.0          	5.9  	42.9     	357     	18   	1.091462
3                       	901.5	14.8                   	53                   	1.1  	207                	-113.985016	46.859173       	996 	996         	401.668 	245.328	5.4  	15.9          	5.9  	42.8     	357     	27   	1.090824
4                       	900.6	14.7                   	53                   	1.3  	193                	-113.985021	46.859231       	1002	1002        	402.471 	245.204	5.4  	15.8          	5.9  	42.7     	357     	36   	1.090186
5                       	899.8	14.6                   	54                   	1.5  	188                	-113.985026	46.859289       	1008	1008        	403.289 	245.080	5.4  	15.7          	5.9  	42.8     	356     	44   	1.089549
6                       	898.9	14.5                   	54                   	1.6  	186                	-113.985031	46.859347       	1014	1014        	404.091 	244.955	5.4  	15.6          	5.9  	42.7     	356     	53   	1.088909
7                       	898.1	14.4                   	54                   	1.8  	185                	-113.985037	46.859405       	1020	1020        	404.870 	244.793	5.4  	15.5          	5.9  	42.7     	356     	62   	1.088127
8                       	897.3	14.4                   	54                   	2.0  	184                	-113.985042	46.859462       	1026	1026        	405.612 	244.609	5.2  	15.4          	5.9  	42.7     	356     	71   	1.087345
9                       	896.4	14.3                   	54                   	2.2  	184                	-113.985047	46.859520       	1031	1031        	406.355 	244.425	5.1  	15.4          	5.9  	42.7     	356     	79   	1.086564
10                      	895.6	14.2                   	54                   	2.4  	183                	-113.985052	46.859578       	1037	1037        	407.113 	244.241	5.0  	15.3          	5.9  	42.7     	356     	88   	1.085783
11                      	895.1	14.2                   	53                   	2.6  	183                	-113.985057	46.859636       	1043	1043        	407.943 	244.145	4.9  	15.2          	5.9  	42.7     	356     	97   	1.085396
12                      	894.6	14.1                   	53                   	2.8  	183                	-113.985063	46.859693       	1049	1049        	408.802 	244.077	4.8  	15.2          	5.9  	42.7     	356     	106  	1.085138
13                      	894.2	14.1                   	53                   	3.0  	182                	-113.985068	46.859751       	1055	1055        	409.676 	244.010	4.6  	15.1          	5.9  	42.7     	356     	114  	1.084879
14                      	893.8	14.0                   	53                   	3.2  	182                	-113.985073	46.859809       	1061	1061        	410.535 	243.942	4.5  	15.0          	5.9  	42.7     	356     	123  	1.084621
15                      	893.4	13.9                   	52                   	3.4  	182                	-113.985077	46.859862       	1067	1067        	411.394 	243.875	4.4  	14.9          	5.9  	42.9     	357     	131  	1.084363
16                      	893.0	13.9                   	52                   	3.5  	182                	-113.985068	46.859859       	1073	1073        	412.269 	243.808	4.3  	14.9          	5.9  	44.8     	357     	135  	1.084105
17                      	892.6	13.8                   	52                   	3.7  	182                	-113.985060	46.859856       	1079	1079        	413.080 	243.740	4.1  	14.8          	5.6  	46.6     	357     	139  	1.083847
18                      	892.2	13.7                   	52                   	3.9  	182                	-113.985051	46.859853       	1084	1084        	413.795 	243.670	4.0  	14.7          	5.0  	48.0     	358     	143  	1.083575
19                      	891.8	13.7                   	51                   	4.1  	182                	-113.985042	46.859851       	1089	1089        	414.514 	243.588	3.9  	14.7          	5.0  	49.5     	358     	146  	1.083255
20                      	891.4	13.7                   	51                   	4.3  	182                	-113.985033	46.859848       	1094	1094        	415.223 	243.512	3.8  	14.6          	5.0  	50.8     	358     	150  	1.082935
21                      	891.0	13.6                   	52                   	4.5  	182                	-113.985024	46.859845       	1099	1099        	415.959 	243.448	3.8  	14.6          	5.0  	52.1     	359     	154  	1.082616
22                      	890.6	13.6                   	52                   	4.7  	181                	-113.985016	46.859842       	1104	1104        	416.680 	243.383	3.8  	14.5          	5.0  	53.3     	359     	157  	1.082296
23                      	890.2	13.5                   	52                   	4.9  	181                	-113.985007	46.859840       	1109	1109        	417.400 	243.318	3.8  	14.5          	5.0  	54.5     	360     	161  	1.081977
24                      	889.7	13.5                   	52                   	5.1  	181                	-113.984998	46.859837       	1114	1114        	418.122 	243.240	3.8  	14.4          	5.0  	55.6     	000     	165  	1.081595
25                      	889.1	13.4                   	52                   	5.3  	181                	-113.984989	46.859834       	1119	1119        	418.798 	243.130	3.8  	14.4          	5.0  	56.6     	001     	169  	1.081075
26                      	888.6	13.4                   	52                   	5.4  	181                	-113.984981	46.859831       	1124	1124        	419.473 	243.021	3.8  	14.4          	5.0  	57.6     	001     	173  	1.080556
27                      	888.0	13.3                   	52                   	5.6  	181                	-113.984972	46.859828       	1129	1129        	420.165 	242.912	3.8  	14.3          	5.0  	58.6     	001     	177  	1.080036
28                      	887.4	13.3                   	52                   	5.8  	181                	-113.984963	46.859826       	1134	1134        	420.841 	242.803	3.8  	14.3          	5.0  	59.5     	002     	182  	1.079517
29                      	886.9	13.2                   	53                   	6.0  	181                	-113.984954	46.859823       	1139	1139        	421.516 	242.693	3.8  	14.2          	5.0  	60.3     	002     	186  	1.078998
30                      	886.3	13.2                   	53                   	6.2  	181                	-113.984945	46.859820       	1144	1144        	422.208 	242.584	3.7  	14.2          	5.0  	61.2     	003     	190  	1.078479
31                      	885.7	13.1                   	53                   	6.0  	181                	-113.984937	46.859817       	1149	1149        	422.884 	242.476	3.7  	14.1          	5.0  	61.9     	003     	194  	1.077962
32                      	885.2	13.1                   	53                   	5.9  	181                	-113.984928	46.859815       	1154	1154        	423.560 	242.367	3.7  	14.1          	5.0  	62.7     	003     	199  	1.077444
33                      	884.6	13.1                   	53                   	5.7  	182                	-113.984919	46.859812       	1159	1159        	424.252 	242.258	3.7  	14.0          	5.0  	63.4     	004     	203  	1.076927
34                      	884.0	13.0                   	53                   	5.6  	182                	-113.984910	46.859809       	1164	1164        	424.928 	242.148	3.7  	14.0          	5.0  	64.1     	004     	207  	1.076410
35                      	883.5	13.0                   	53                   	5.4  	182                	-113.984902	46.859806       	1169	1169        	425.603 	242.038	3.7  	13.9          	5.0  	64.8     	005     	212  	1.075893
36                      	882.9	12.9                   	53                   	5.2  	182                	-113.984893	46.859804       	1174	1174        	426.293 	241.928	3.7  	13.9          	5.0  	65.4     	005     	216  	1.075377
37                      	882.3	12.9                   	53                   	5.1  	182                	-113.984884	46.859801       	1179	1179        	426.968 	241.818	3.6  	13.8          	5.0  	66.0     	006     	221  	1.074861
38                      	881.8	12.8                   	53                   	4.9  	183                	-113.984875	46.859798       	1184	1184        	427.653 	241.718	3.6  	13.8          	5.0  	66.6     	006     	225  	1.074388
39                      	881.3	12.8                   	54                   	4.7  	183                	-113.984866	46.859795       	1189	1189        	428.356 	241.620	3.6  	13.7          	5.0  	67.1     	007     	230  	1.073923
40                      	880.7	12.7                   	54                   	4.6  	183                	-113.984858	46.859793       	1194	1194        	429.042 	241.521	3.6  	13.7          	5.0  	67.6     	007     	234  	1.073458
41                      	880.2	12.7                   	54                   	4.4  	183                	-113.984849	46.859790       	1199	1199        	429.729 	241.423	3.6  	13.7          	5.0  	68.2     	007     	239  	1.072993
42                      	879.7	12.6                   	54                   	4.3  	184                	-113.984840	46.859787       	1205	1204        	430.431 	241.324	3.6  	13.6          	5.0  	68.6     	008     	244  	1.072529
43                      	879.2	12.6                   	54                   	4.1  	184                	-113.984831	46.859784       	1210	1209        	431.108 	241.216	3.5  	13.6          	5.0  	69.1     	008     	248  	1.072022
44                      	878.6	12.6                   	54                   	3.9  	185                	-113.984823	46.859781       	1215	1215        	431.784 	241.108	3.5  	13.5          	5.0  	69.6     	009     	253  	1.071512
45                      	878.1	12.5                   	54                   	3.8  	186                	-113.984814	46.859779       	1220	1220        	432.477 	240.999	3.5  	13.5          	5.0  	70.0     	009     	258  	1.071003
46                      	877.6	12.5                   	54                   	3.6  	186                	-113.984800	46.859776       	1225	1225        	433.153 	240.891	3.5  	13.5          	5.1  	70.4     	010     	262  	1.070494
47                      	877.1	12.5                   	54                   	3.4  	187                	-113.984783	46.859773       	1230	1230        	433.845 	240.783	3.5  	13.4          	5.1  	70.8     	011     	267  	1.069985
48                      	876.6	12.4                   	54                   	3.3  	189                	-113.984766	46.859770       	1235	1235        	434.538 	240.675	3.5  	13.4          	5.1  	71.2     	012     	272  	1.069476
49                      	876.0	12.4                   	55                   	3.1  	191                	-113.984748	46.859767       	1240	1240        	435.231 	240.567	3.5  	13.4          	5.1  	71.5     	013     	277  	1.068968
50                      	875.5	12.4                   	55                   	3.0  	193                	-113.984731	46.859764       	1245	1245        	435.924 	240.459	3.5  	13.3          	5.1  	71.8     	014     	281  	1.068460
51                      	875.0	12.3                   	55                   	2.8  	197                	-113.984714	46.859761       	1250	1250        	436.604 	240.354	3.5  	13.3          	5.1  	72.2     	014     	286  	1.067966
52                      	874.5	12.3                   	55                   	2.6  	203                	-113.984697	46.859757       	1255	1255        	437.305 	240.254	3.5  	13.3          	5.1  	72.5     	015     	291  	1.067493
53                      	874.0	12.3                   	55                   	2.5  	213                	-113.984679	46.859754       	1260	1260        	438.006 	240.154	3.5  	13.2          	5.1  	72.8     	016     	296  	1.067020
54                      	873.5	12.2                   	55                   	2.3  	236                	-113.984662	46.859751       	1265	1265        	438.706 	240.054	3.5  	13.2          	5.1  	73.0     	017     	301  	1.066548
55                      	873.0	12.2                   	55                   	2.1  	276                	-113.984645	46.859748       	1270	1270        	439.409 	239.956	3.5  	13.2          	5.1  	73.3     	018     	306  	1.066083
56                      	872.5	12.1                   	55                   	2.0  	311                	-113.984628	46.859745       	1276	1275        	440.116 	239.862	3.5  	13.1          	5.1  	73.5     	019     	311  	1.065637
57                      	872.1	12.1                   	55                   	1.8  	328                	-113.984610	46.859742       	1281	1280        	440.807 	239.769	3.5  	13.1          	5.1  	73.8     	020     	315  	1.065192
58                      	871.6	12.1                   	55                   	1.7  	336                	-113.984593	46.859739       	1286	1286        	441.514 	239.675	3.4  	13.0          	5.1  	74.0     	021     	320  	1.064747
59                      	871.1	12.0                   	56                   	1.5  	341                	-113.984576	46.859736       	1291	1291        	442.221 	239.581	3.4  	13.0          	5.1  	74.2     	021     	325  	1.064302
60                      	870.6	12.0                   	56                   	1.3  	344                	-113.984558	46.859733       	1296	1296        	442.928 	239.488	3.4  	12.9          	5.1  	74.4     	022     	330  	1.063857
61                      	870.1	11.9                   	56                   	1.4  	340                	-113.984541	46.859730       	1301	1301        	443.633 	239.391	3.4  	12.9          	5.1  	74.7     	023     	335  	1.063412
62                      	869.6	11.9                   	56                   	1.4  	336                	-113.984524	46.859727       	1306	1306        	444.337 	239.295	3.4  	12.9          	5.1  	74.8     	024     	340  	1.062968
63                      	869.1	11.9                   	56                   	1.5  	331                	-113.984507	46.859724       	1311	1311        	445.026 	239.199	3.3  	12.8          	5.1  	75.0     	025     	345  	1.062523
64                      	868.6	11.8                   	56                   	1.5  	325                	-113.984489	46.859721       	1316	1316        	445.730 	239.103	3.3  	12.8          	5.1  	75.2     	026     	350  	1.062079
65                      	868.1	11.8                   	56                   	1.6  	319                	-113.984472	46.859718       	1321	1321        	446.412 	238.984	3.3  	12.7          	5.1  	75.4     	027     	355  	1.061532
66                      	867.5	11.7                   	56                   	1.6  	313                	-113.984455	46.859715       	1326	1326        	447.094 	238.865	3.3  	12.7          	5.1  	75.5     	027     	360  	1.060986
67                      	866.9	11.7                   	56                   	1.7  	306                	-113.984438	46.859712       	1331	1331        	447.776 	238.746	3.2  	12.6          	5.1  	75.7     	028     	365  	1.060441
68                      	866.3	11.7                   	56                   	1.7  	299                	-113.984420	46.859709       	1336	1336        	448.365 	238.550	3.3  	12.7          	5.1  	75.8     	029     	370  	1.059553
69                      	865.8	11.8                   	56                   	1.8  	292                	-113.984403	46.859706       	1342	1341        	448.965 	238.350	3.3  	12.8          	5.1  	76.0     	030     	375  	1.058652
70                      	865.2	11.9                   	56                   	1.8  	285                	-113.984386	46.859703       	1347	1347        	449.567 	238.150	3.4  	12.8          	5.1  	76.1     	031     	380  	1.057751
71                      	864.6	11.9                   	56                   	1.9  	279                	-113.984369	46.859700       	1352	1352        	450.168 	237.951	3.5  	12.9          	5.1  	76.2     	032     	385  	1.056850
72                      	864.1	12.0                   	56                   	1.9  	273                	-113.984351	46.859697       	1357	1357        	450.769 	237.752	3.5  	12.9          	5.1  	76.3     	032     	390  	1.055951
73                      	863.5	12.0                   	56                   	2.0  	268                	-113.984334	46.859694       	1362	1362        	451.371 	237.552	3.6  	13.0          	5.1  	76.4     	033     	395  	1.055052
74                      	862.9	12.1                   	56                   	2.0  	263                	-113.984317	46.859691       	1367	1367        	451.953 	237.350	3.6  	13.1          	5.1  	76.6     	034     	400  	1.054154
75                      	862.3	12.1                   	56                   	2.1  	259                	-113.984300	46.859688       	1372	1372        	452.549 	237.145	3.7  	13.1          	5.1  	76.7     	035     	405  	1.053257
76                      	861.8	12.2                   	56                   	2.1  	255                	-113.984282	46.859684       	1377	1377        	453.145 	236.941	3.7  	13.2          	5.1  	76.8     	036     	410  	1.052361
77                      	861.2	12.2                   	56                   	2.2  	252                	-113.984261	46.859700       	1383	1383        	453.820 	236.736	3.7  	13.2          	5.6  	76.6     	036     	416  	1.051465
78                      	860.6	12.3                   	56                   	2.2  	249                	-113.984236	46.859728       	1389	1389        	454.534 	236.524	3.8  	13.3          	5.9  	76.3     	036     	423  	1.050536
79                      	860.0	12.3                   	56                   	2.3  	246                	-113.984211	46.859757       	1395	1394        	455.242 	236.306	3.8  	13.4          	5.9  	76.0     	035     	430  	1.049578
80                      	859.4	12.4                   	56                   	2.3  	244                	-113.984186	46.859786       	1401	1400        	455.957 	236.078	3.8  	13.4          	5.9  	75.7     	035     	436  	1.048579
81                      	858.8	12.5                   	56                   	2.4  	242                	-113.984162	46.859814       	1406	1406        	456.650 	235.845	3.9  	13.5          	5.9  	75.5     	035     	443  	1.047558
82                      	858.1	12.6                   	56                   	2.4  	240                	-113.984137	46.859843       	1412	1412        	457.344 	235.613	3.9  	13.6          	5.9  	75.2     	035     	450  	1.046539
83                      	857.5	12.6                   	55                   	2.5  	239                	-113.984112	46.859871       	1418	1418        	458.038 	235.381	4.0  	13.7          	5.9  	74.9     	035     	456  	1.045520
84                      	856.9	12.7                   	55                   	2.5  	237                	-113.984087	46.859900       	1424	1424        	458.748 	235.149	4.0  	13.7          	5.9  	74.7     	035     	463  	1.044502
85                      	856.3	12.8                   	55                   	2.6  	236                	-113.984062	46.859929       	1430	1430        	459.443 	234.917	4.0  	13.8          	5.9  	74.5     	035     	470  	1.043486
86                      	855.7	12.8                   	55                   	2.6  	235                	-113.984038	46.859957       	1436	1436        	460.138 	234.686	4.1  	13.9          	5.9  	74.2     	035     	476  	1.042470
87                      	855.1	12.9                   	55                   	2.7  	234                	-113.984013	46.859986       	1442	1442        	460.833 	234.455	4.1  	14.0          	5.9  	74.0     	034     	483  	1.041456
88                      	854.4	13.0                   	55                   	2.7  	233                	-113.983988	46.860014       	1448	1448        	461.544 	234.223	4.2  	14.0          	5.9  	73.8     	034     	490  	1.040443
89                      	853.8	13.1                   	55                   	2.8  	232                	-113.983963	46.860043       	1454	1454        	462.239 	233.992	4.2  	14.1          	5.9  	73.5     	034     	497  	1.039430
90                      	853.2	13.1                   	55                   	2.8  	231                	-113.983938	46.860072       	1460	1460        	462.934 	233.761	4.3  	14.2          	5.9  	73.3     	034     	503  	1.038419
91                      	852.6	13.2                   	55                   	2.8  	229                	-113.983914	46.860100       	1466	1466        	463.647 	233.532	4.3  	14.3          	5.9  	73.1     	034     	510  	1.037414
92                      	852.0	13.3                   	55                   	2.9  	228                	-113.983889	46.860129       	1472	1471        	464.370 	233.329	4.3  	14.3          	5.9  	72.9     	034     	517  	1.036527
93                      	851.4	13.3                   	54                   	2.9  	226                	-113.983864	46.860157       	1478	1477        	465.133 	233.166	4.3  	14.3          	5.9  	72.7     	034     	524  	1.035813
94                      	850.8	13.3                   	54                   	3.0  	225                	-113.983839	46.860186       	1483	1483        	465.897 	233.003	4.3  	14.3          	5.9  	72.5     	034     	530  	1.035101
95                      	850.3	13.3                   	54                   	3.0  	224                	-113.983814	46.860215       	1489	1489        	466.676 	232.840	4.3  	14.3          	5.9  	72.4     	034     	537  	1.034388
96                      	849.7	13.3                   	54                   	3.1  	222                	-113.983790	46.860243       	1495	1495        	467.439 	232.677	4.2  	14.3          	5.9  	72.2     	034     	544  	1.033677
97                      	849.1	13.3                   	54                   	3.1  	221                	-113.983765	46.860272       	1501	1501        	468.202 	232.514	4.2  	14.3          	5.9  	72.0     	034     	551  	1.032965
98                      	848.5	13.3                   	54                   	3.1  	220                	-113.983740	46.860300       	1507	1507        	468.966 	232.351	4.2  	14.3          	5.9  	71.8     	034     	557  	1.032255
99                      	847.9	13.3                   	54                   	3.2  	218                	-113.983715	46.860329       	1513	1513        	469.746 	232.189	4.2  	14.3          	5.9  	71.6     	033     	564  	1.031544
100                     	847.4	13.3                   	54                   	3.2  	217                	-113.983690	46.860357       	1519	1519        	470.509 	232.026	4.1  	14.3          	5.9  	71.5     	033     	571  	1.030834
101                     	846.8	13.3                   	54                   	3.3  	216                	-113.983666	46.860386       	1525	1525        	471.273 	231.864	4.1  	14.3          	5.9  	71.3     	033     	578  	1.030125
102                     	846.2	13.3                   	54                   	3.3  	215                	-113.983641	46.860415       	1531	1531        	472.052 	231.701	4.1  	14.3          	5.9  	71.2     	033     	585  	1.029416
103                     	845.6	13.3                   	54                   	3.3  	214                	-113.983616	46.860443       	1537	1537        	472.816 	231.539	4.1  	14.3          	5.9  	71.0     	033     	591  	1.028708
104                     	845.1	13.3                   	53                   	3.4  	212                	-113.983591	46.860472       	1543	1543        	473.580 	231.376	4.0  	14.3          	5.9  	70.9     	033     	598  	1.028000
105                     	844.5	13.3                   	53                   	3.4  	211                	-113.983566	46.860500       	1549	1548        	474.353 	231.222	4.0  	14.3          	5.9  	70.7     	033     	605  	1.027331
106                     	844.0	13.3                   	53                   	3.5  	210                	-113.983541	46.860529       	1555	1554        	475.144 	231.072	4.0  	14.3          	5.9  	70.6     	033     	612  	1.026677
107                     	843.4	13.3                   	53                   	3.5  	209                	-113.983517	46.860557       	1561	1560        	475.920 	230.922	3.9  	14.3          	5.9  	70.4     	033     	619  	1.026024
108                     	842.9	13.3                   	53                   	3.5  	208                	-113.983491	46.860575       	1566	1566        	476.649 	230.772	3.9  	14.3          	5.6  	70.4     	033     	625  	1.025371
109                     	842.3	13.3                   	53                   	3.6  	207                	-113.983466	46.860593       	1572	1572        	477.378 	230.621	3.9  	14.3          	5.6  	70.3     	033     	631  	1.024718
110                     	841.8	13.3                   	53                   	3.6  	206                	-113.983440	46.860612       	1577	1577        	478.108 	230.471	3.9  	14.3          	5.6  	70.2     	034     	637  	1.024066
111                     	841.3	13.3                   	53                   	3.6  	207                	-113.983415	46.860630       	1583	1583        	478.852 	230.321	3.8  	14.3          	5.6  	70.2     	034     	644  	1.023414
112                     	840.7	13.3                   	53                   	3.5  	207                	-113.983389	46.860648       	1589	1588        	479.582 	230.172	3.8  	14.3          	5.6  	70.1     	034     	650  	1.022763
113                     	840.2	13.3                   	52                   	3.5  	207                	-113.983364	46.860666       	1594	1594        	480.311 	230.022	3.8  	14.3          	5.6  	70.1     	034     	656  	1.022112
114                     	839.6	13.3                   	52                   	3.5  	208                	-113.983338	46.860685       	1600	1600        	481.058 	229.874	3.7  	14.3          	5.6  	70.0     	034     	662  	1.021461
115                     	839.1	13.3                   	52                   	3.4  	208                	-113.983313	46.860703       	1606	1605        	481.794 	229.730	3.8  	14.3          	5.6  	69.9     	034     	668  	1.020811
116                     	838.6	13.3                   	52                   	3.4  	209                	-113.983288	46.860721       	1611	1611        	482.529 	229.586	3.8  	14.3          	5.6  	69.9     	034     	675  	1.020161
117                     	838.0	13.2                   	52                   	3.3  	209                	-113.983262	46.860740       	1617	1617        	483.302 	229.465	3.7  	14.3          	5.6  	69.8     	034     	681  	1.019609
118                     	837.5	13.2                   	52                   	3.3  	209                	-113.983237	46.860758       	1622	1622        	484.067 	229.351	3.7  	14.2          	5.6  	69.8     	034     	687  	1.019089
119                     	836.9	13.1                   	52                   	3.3  	210                	-113.983211	46.860776       	1628	1628        	484.822 	229.226	3.7  	14.2          	5.6  	69.7     	035     	693  	1.018520
120                     	836.3	13.1                   	53                   	3.2  	210                	-113.983186	46.860794       	1634	1633        	485.576 	229.101	3.6  	14.1          	5.6  	69.7     	035     	700  	1.017952
121                     	835.7	13.1                   	53                   	3.2  	211                	-113.983160	46.860813       	1639	1639        	486.346 	228.976	3.6  	14.1          	5.6  	69.6     	035     	706  	1.017384
122                     	835.1	13.0                   	53                   	3.1  	211                	-113.983135	46.860831       	1645	1645        	487.101 	228.851	3.6  	14.0          	5.6  	69.6     	035     	712  	1.016816
123                     	834.5	13.0                   	53                   	3.1  	212                	-113.983109	46.860849       	1651	1650        	487.855 	228.727	3.5  	14.0          	5.6  	69.5     	035     	718  	1.016249
124                     	834.0	12.9                   	53                   	3.1  	212                	-113.983084	46.860867       	1656	1656        	488.625 	228.602	3.5  	14.0          	5.6  	69.5     	035     	725  	1.015682
125                     	833.4	12.9                   	53                   	3.0  	213                	-113.983058	46.860886       	1662	1662        	489.380 	228.477	3.5  	13.9          	5.6  	69.4     	035     	731  	1.015115
126                     	832.8	12.9                   	53                   	3.0  	213                	-113.983033	46.860904       	1667	1667        	490.135 	228.353	3.4  	13.9          	5.6  	69.4     	035     	737  	1.014549
127                     	832.2	12.8                   	53                   	3.0  	214                	-113.983008	46.860922       	1673	1673        	490.890 	228.229	3.4  	13.8          	5.6  	69.3     	035     	743  	1.013983
128                     	831.6	12.8                   	53                   	2.9  	214                	-113.982982	46.860941       	1679	1678        	491.676 	228.120	3.5  	13.8          	5.6  	69.3     	035     	750  	1.013417
129                     	831.0	12.7                   	53                   	2.9  	215                	-113.982957	46.860959       	1684	1684        	492.454 	228.019	3.5  	13.8          	5.6  	69.2     	036     	756  	1.012870
130                     	830.4	12.7                   	54                   	2.8  	215                	-113.982931	46.860977       	1690	1690        	493.239 	227.924	3.6  	13.7          	5.6  	69.2     	036     	762  	1.012355
131                     	829.9	12.6                   	54                   	2.9  	218                	-113.982906	46.860995       	1696	1695        	494.040 	227.830	3.7  	13.7          	5.6  	69.1     	036     	768  	1.011840
132                     	829.3	12.6                   	55                   	2.9  	220                	-113.982880	46.861014       	1701	1701        	494.826 	227.738	3.7  	13.6          	5.6  	69.1     	036     	775  	1.011331
133                     	828.7	12.5                   	55                   	2.9  	222                	-113.982855	46.861032       	1707	1707        	495.613 	227.646	3.8  	13.5          	5.6  	69.0     	036     	781  	1.010824
134                     	828.1	12.4                   	56                   	2.9  	225                	-113.982829	46.861050       	1712	1712        	496.400 	227.554	3.8  	13.5          	5.6  	69.0     	036     	787  	1.010317
135                     	827.5	12.4                   	56                   	3.0  	227                	-113.982804	46.861068       	1718	1718        	497.203 	227.462	3.9  	13.4          	5.6  	69.0     	036     	793  	1.009811
136                     	827.0	12.3                   	56                   	3.0  	230                	-113.982778	46.861087       	1724	1723        	497.991 	227.370	4.0  	13.4          	5.6  	68.9     	036     	800  	1.009305
137                     	826.4	12.3                   	57                   	3.0  	232                	-113.982751	46.861104       	1729	1729        	498.778 	227.278	4.0  	13.3          	5.6  	68.9     	036     	806  	1.008799
138                     	825.8	12.2                   	57                   	3.0  	235                	-113.982701	46.861108       	1734	1734        	499.487 	227.186	4.1  	13.3          	5.1  	68.8     	037     	812  	1.008294
139                     	825.2	12.2                   	58                   	3.1  	237                	-113.982651	46.861113       	1740	1739        	500.196 	227.095	4.1  	13.2          	5.1  	68.8     	037     	817  	1.007789
140                     	824.7	12.1                   	58                   	3.1  	239                	-113.982600	46.861117       	1745	1744        	500.890 	227.003	4.2  	13.2          	5.1  	68.7     	038     	823  	1.007284
141                     	824.1	12.1                   	59                   	3.1  	242                	-113.982550	46.861122       	1750	1749        	501.597 	226.909	4.2  	13.1          	5.1  	68.7     	038     	829  	1.006777
142                     	823.5	12.0                   	59                   	3.1  	244                	-113.982500	46.861126       	1755	1754        	502.289 	226.801	4.3  	13.1          	5.1  	68.6     	039     	834  	1.006218
143                     	823.0	12.0                   	59                   	3.2  	246                	-113.982449	46.861130       	1760	1760        	502.982 	226.694	4.3  	13.1          	5.1  	68.6     	039     	840  	1.005659
144                     	822.4	11.9                   	60                   	3.2  	248                	-113.982399	46.861135       	1765	1765        	503.675 	226.586	4.4  	13.0          	5.1  	68.5     	040     	846  	1.005100
145                     	821.8	11.9                   	60                   	3.2  	250                	-113.982349	46.861139       	1770	1770        	504.355 	226.481	4.4  	13.0          	5.1  	68.5     	040     	852  	1.004554
146                     	821.3	11.9                   	60                   	3.2  	252                	-113.982298	46.861144       	1775	1775        	505.056 	226.381	4.4  	13.0          	5.1  	68.4     	041     	857  	1.004031
147                     	820.7	11.8                   	61                   	3.2  	254                	-113.982248	46.861148       	1780	1780        	505.757 	226.281	4.5  	12.9          	5.1  	68.4     	041     	863  	1.003509
148                     	820.2	11.8                   	61                   	3.3  	256                	-113.982198	46.861152       	1785	1785        	506.458 	226.181	4.5  	12.9          	5.1  	68.3     	042     	869  	1.002987
149                     	819.7	11.7                   	61                   	3.3  	258                	-113.982147	46.861157       	1790	1790        	507.159 	226.082	4.6  	12.9          	5.1  	68.3     	042     	875  	1.002465
150                     	819.1	11.7                   	62                   	3.3  	260                	-113.982097	46.861161       	1795	1795        	507.860 	225.982	4.6  	12.8          	5.1  	68.2     	043     	881  	1.001943
