Flight Information:
Launch Date:            	                       	Thursday, 30 May 2019	      	                   	Launch Time:    	           	18:25:34     	     	End of Ascent:	        	           	01:37:50
Station name:           	                       	                     	      	                   	Number of sonde:	           	17033311
Ground values:
Pressure:               	                       	903.7 hPa            	      	                   	Temperature:    	           	19.4 ?C      	     	Humidity:     	        	           	45 %
Wind Direction:         	                       	48 ?                 	      	                   	Wind Speed:     	           	1 m/s        	     	Cloud group:  	        	           	9////
Position:
Longitude:              	                       	-113.985 ?           	      	                   	Latitude:       	           	46.859 ?     	     	Altitude:     	        	           	985 m
Staff:
Company:                	                       	
Operator:               	                       	                     	      	                   	
Events:
Highest Point:          	                       	7.6 hPa              	      	                   	33335 m
Tropopauses:            	                       	1.: 216.6 hPa        	      	                   	                	           	
Max Winds:              	                       	                     	      	                   	                	           	
Remarks:

Profile Data:
Time                    	P                      	T                    	Hu    	Ws                 	Wd              	Long.      	Lat.         	Alt  	Geopot        	Dewp.   	Virt. Temp 	Rs      	D
[sec]                   	[hPa]                  	[?C]                 	[%]   	[m/s]              	[?]             	[?]        	[?]          	[m]  	[m]           	[?C]    	[?C]       	[m/s]   	[kg/m3]
0                       	903.7                  	19.4                 	45    	1.2                	048             	-113.985000	46.859000    	985  	985           	7.2     	20.6       	0.0     	1.076322
1                       	902.5                  	19.4                 	44    	1.2                	047             	-113.985022	46.859041    	990  	990           	7.0     	20.7       	5.0     	1.074754
2                       	901.3                  	19.5                 	44    	1.2                	046             	-113.985044	46.859082    	995  	995           	6.8     	20.7       	5.0     	1.073189
3                       	900.1                  	19.5                 	43    	1.2                	045             	-113.985066	46.859123    	1000 	1000          	6.6     	20.7       	5.0     	1.071625
4                       	899.4                  	19.6                 	42    	1.2                	044             	-113.985087	46.859164    	1005 	1005          	6.3     	20.7       	5.0     	1.070600
5                       	899.0                  	19.6                 	41    	1.2                	043             	-113.985109	46.859205    	1010 	1010          	6.1     	20.8       	5.0     	1.069969
6                       	898.6                  	19.6                 	41    	1.2                	041             	-113.985131	46.859246    	1015 	1015          	5.9     	20.8       	5.0     	1.069383
7                       	898.1                  	19.6                 	40    	1.2                	040             	-113.985153	46.859288    	1020 	1020          	5.6     	20.7       	5.0     	1.068923
8                       	897.6                  	19.6                 	40    	1.2                	039             	-113.985175	46.859329    	1025 	1025          	5.5     	20.7       	5.0     	1.068443
9                       	897.1                  	19.5                 	40    	1.2                	038             	-113.985197	46.859370    	1030 	1030          	5.5     	20.7       	5.0     	1.067964
10                      	896.6                  	19.5                 	40    	1.2                	037             	-113.985219	46.859411    	1035 	1035          	5.5     	20.6       	5.0     	1.067485
11                      	896.2                  	19.5                 	40    	1.2                	036             	-113.985240	46.859452    	1040 	1040          	5.5     	20.6       	5.0     	1.067067
12                      	895.8                  	19.5                 	40    	1.3                	035             	-113.985262	46.859493    	1045 	1045          	5.5     	20.6       	5.0     	1.066754
13                      	895.5                  	19.4                 	40    	1.3                	034             	-113.985284	46.859534    	1050 	1050          	5.4     	20.5       	5.0     	1.066442
14                      	895.1                  	19.4                 	40    	1.3                	033             	-113.985306	46.859575    	1055 	1055          	5.4     	20.5       	5.0     	1.066129
15                      	894.8                  	19.4                 	40    	1.3                	032             	-113.985325	46.859610    	1060 	1060          	5.4     	20.5       	5.0     	1.065817
16                      	894.4                  	19.3                 	40    	1.3                	031             	-113.985319	46.859593    	1065 	1065          	5.4     	20.4       	4.4     	1.065468
17                      	894.0                  	19.3                 	40    	1.3                	030             	-113.985313	46.859577    	1069 	1069          	5.4     	20.4       	4.4     	1.065113
18                      	893.6                  	19.3                 	40    	1.3                	029             	-113.985307	46.859561    	1073 	1073          	5.3     	20.4       	4.4     	1.064758
19                      	893.2                  	19.2                 	40    	1.3                	028             	-113.985301	46.859544    	1078 	1078          	5.3     	20.3       	4.4     	1.064458
20                      	892.8                  	19.2                 	40    	1.3                	027             	-113.985295	46.859528    	1082 	1082          	5.3     	20.3       	4.4     	1.064103
21                      	892.3                  	19.1                 	40    	1.3                	026             	-113.985289	46.859512    	1087 	1087          	5.3     	20.2       	4.4     	1.063731
22                      	891.8                  	19.1                 	40    	1.3                	025             	-113.985283	46.859496    	1091 	1091          	5.2     	20.2       	4.4     	1.063359
23                      	891.4                  	19.0                 	40    	1.3                	024             	-113.985278	46.859479    	1096 	1096          	5.2     	20.1       	4.4     	1.062986
24                      	890.9                  	19.0                 	40    	1.3                	023             	-113.985272	46.859463    	1100 	1100          	5.2     	20.1       	4.4     	1.062615
25                      	890.4                  	18.9                 	40    	1.3                	022             	-113.985266	46.859447    	1104 	1104          	5.2     	20.0       	4.4     	1.062265
26                      	890.0                  	18.9                 	40    	1.3                	021             	-113.985260	46.859430    	1109 	1109          	5.2     	20.0       	4.4     	1.061918
27                      	889.5                  	18.8                 	40    	1.3                	020             	-113.985254	46.859414    	1113 	1113          	5.1     	19.9       	4.4     	1.061571
28                      	889.1                  	18.8                 	41    	1.3                	019             	-113.985248	46.859398    	1118 	1118          	5.1     	19.9       	4.4     	1.061224
29                      	888.6                  	18.7                 	41    	1.3                	018             	-113.985242	46.859382    	1122 	1122          	5.1     	19.8       	4.4     	1.060876
30                      	888.2                  	18.7                 	41    	1.3                	017             	-113.985236	46.859365    	1127 	1127          	5.1     	19.8       	4.4     	1.060526
31                      	887.8                  	18.6                 	41    	1.3                	017             	-113.985230	46.859349    	1131 	1131          	5.0     	19.7       	4.4     	1.060187
32                      	887.3                  	18.6                 	41    	1.3                	017             	-113.985225	46.859333    	1136 	1135          	5.0     	19.6       	4.4     	1.059865
33                      	886.9                  	18.5                 	41    	1.3                	016             	-113.985219	46.859316    	1140 	1140          	5.0     	19.6       	4.4     	1.059543
34                      	886.4                  	18.4                 	41    	1.3                	016             	-113.985213	46.859300    	1144 	1144          	5.0     	19.5       	4.4     	1.059169
35                      	885.9                  	18.4                 	41    	1.3                	015             	-113.985207	46.859284    	1149 	1149          	5.0     	19.5       	4.4     	1.058778
36                      	885.4                  	18.3                 	41    	1.3                	015             	-113.985201	46.859267    	1153 	1153          	4.9     	19.4       	4.4     	1.058386
37                      	884.8                  	18.3                 	41    	1.3                	015             	-113.985195	46.859251    	1158 	1158          	4.9     	19.3       	4.4     	1.057995
38                      	884.3                  	18.2                 	41    	1.3                	014             	-113.985189	46.859235    	1162 	1162          	4.9     	19.3       	4.4     	1.057600
39                      	883.8                  	18.1                 	42    	1.4                	014             	-113.985183	46.859219    	1167 	1166          	4.9     	19.2       	4.4     	1.057199
40                      	883.3                  	18.1                 	42    	1.4                	013             	-113.985178	46.859202    	1171 	1171          	4.9     	19.2       	4.4     	1.056799
41                      	882.8                  	18.0                 	42    	1.4                	013             	-113.985172	46.859186    	1175 	1175          	4.9     	19.1       	4.4     	1.056398
42                      	882.3                  	18.0                 	42    	1.4                	013             	-113.985166	46.859170    	1180 	1180          	4.9     	19.0       	4.4     	1.055998
43                      	881.8                  	17.9                 	42    	1.4                	012             	-113.985160	46.859153    	1184 	1184          	4.9     	19.0       	4.4     	1.055555
44                      	881.2                  	17.9                 	42    	1.4                	012             	-113.985154	46.859137    	1189 	1189          	4.9     	18.9       	4.4     	1.055058
45                      	880.7                  	17.8                 	42    	1.4                	012             	-113.985151	46.859123    	1193 	1193          	4.9     	18.9       	4.6     	1.054562
46                      	880.1                  	17.8                 	42    	1.4                	011             	-113.985156	46.859114    	1198 	1198          	4.9     	18.9       	5.0     	1.054066
47                      	879.6                  	17.7                 	43    	1.4                	011             	-113.985161	46.859106    	1203 	1203          	4.9     	18.8       	5.0     	1.053597
48                      	879.1                  	17.7                 	43    	1.4                	011             	-113.985166	46.859097    	1208 	1208          	4.9     	18.8       	5.0     	1.053157
49                      	878.6                  	17.7                 	43    	1.4                	010             	-113.985172	46.859089    	1213 	1213          	4.9     	18.8       	5.0     	1.052718
50                      	878.2                  	17.6                 	43    	1.4                	010             	-113.985177	46.859080    	1218 	1218          	4.9     	18.7       	5.0     	1.052278
51                      	877.7                  	17.6                 	43    	1.4                	009             	-113.985182	46.859071    	1223 	1223          	4.9     	18.7       	5.0     	1.051835
52                      	877.1                  	17.5                 	43    	1.4                	009             	-113.985187	46.859063    	1228 	1228          	5.0     	18.6       	5.0     	1.051303
53                      	876.5                  	17.5                 	43    	1.4                	009             	-113.985192	46.859054    	1233 	1233          	5.0     	18.6       	5.0     	1.050771
54                      	876.0                  	17.5                 	44    	1.4                	008             	-113.985197	46.859046    	1238 	1238          	5.0     	18.6       	5.0     	1.050239
55                      	875.4                  	17.4                 	44    	1.4                	008             	-113.985202	46.859037    	1243 	1243          	5.0     	18.5       	5.0     	1.049708
56                      	874.9                  	17.4                 	44    	1.4                	008             	-113.985207	46.859028    	1248 	1248          	5.0     	18.5       	5.0     	1.049224
57                      	874.4                  	17.3                 	44    	1.4                	007             	-113.985212	46.859020    	1253 	1253          	5.0     	18.4       	5.0     	1.048785
58                      	873.9                  	17.3                 	44    	1.4                	007             	-113.985217	46.859011    	1258 	1258          	5.0     	18.4       	5.0     	1.048345
59                      	873.4                  	17.2                 	44    	1.4                	007             	-113.985222	46.859003    	1263 	1263          	5.0     	18.3       	5.0     	1.047906
60                      	872.9                  	17.2                 	45    	1.4                	006             	-113.985227	46.858994    	1268 	1268          	5.0     	18.3       	5.0     	1.047470
61                      	872.4                  	17.2                 	45    	1.4                	006             	-113.985233	46.858985    	1273 	1273          	5.0     	18.3       	5.0     	1.047065
62                      	871.9                  	17.1                 	45    	1.4                	006             	-113.985238	46.858977    	1278 	1278          	5.0     	18.2       	5.0     	1.046659
63                      	871.4                  	17.1                 	45    	1.3                	006             	-113.985243	46.858968    	1283 	1283          	5.0     	18.2       	5.0     	1.046253
64                      	870.9                  	17.0                 	45    	1.3                	005             	-113.985248	46.858959    	1288 	1288          	5.0     	18.1       	5.0     	1.045848
65                      	870.5                  	17.0                 	45    	1.3                	005             	-113.985253	46.858951    	1293 	1293          	5.0     	18.1       	5.0     	1.045426
66                      	869.9                  	16.9                 	45    	1.3                	005             	-113.985258	46.858942    	1298 	1298          	5.0     	18.0       	5.0     	1.044976
67                      	869.4                  	16.9                 	45    	1.2                	005             	-113.985263	46.858934    	1303 	1303          	5.0     	18.0       	5.0     	1.044527
68                      	868.9                  	16.8                 	45    	1.2                	004             	-113.985268	46.858925    	1308 	1308          	5.0     	17.9       	5.0     	1.044074
69                      	868.4                  	16.8                 	46    	1.2                	004             	-113.985273	46.858916    	1313 	1313          	5.0     	17.9       	5.0     	1.043605
70                      	867.9                  	16.7                 	46    	1.2                	004             	-113.985278	46.858908    	1319 	1318          	5.0     	17.8       	5.0     	1.043140
71                      	867.4                  	16.7                 	46    	1.1                	003             	-113.985283	46.858899    	1324 	1323          	5.0     	17.8       	5.0     	1.042676
72                      	866.9                  	16.7                 	46    	1.1                	003             	-113.985288	46.858891    	1329 	1328          	5.0     	17.8       	5.0     	1.042211
73                      	866.4                  	16.6                 	46    	1.1                	003             	-113.985294	46.858882    	1334 	1333          	5.0     	17.7       	5.0     	1.041747
74                      	865.8                  	16.6                 	46    	1.1                	002             	-113.985299	46.858873    	1339 	1338          	5.0     	17.7       	5.0     	1.041211
75                      	865.2                  	16.5                 	46    	1.0                	002             	-113.985304	46.858865    	1344 	1343          	5.0     	17.6       	5.0     	1.040631
76                      	864.6                  	16.5                 	46    	1.0                	001             	-113.985296	46.858856    	1349 	1349          	5.0     	17.6       	5.3     	1.040052
77                      	864.0                  	16.5                 	47    	1.0                	001             	-113.985287	46.858846    	1354 	1354          	5.1     	17.6       	5.4     	1.039473
78                      	863.4                  	16.4                 	47    	1.0                	001             	-113.985278	46.858837    	1360 	1359          	5.1     	17.5       	5.4     	1.038915
79                      	862.9                  	16.4                 	47    	0.9                	360             	-113.985269	46.858828    	1365 	1365          	5.1     	17.5       	5.4     	1.038481
80                      	862.4                  	16.3                 	47    	0.9                	360             	-113.985260	46.858818    	1370 	1370          	5.2     	17.5       	5.4     	1.038032
81                      	862.0                  	16.3                 	48    	0.9                	359             	-113.985251	46.858809    	1376 	1376          	5.2     	17.4       	5.4     	1.037536
82                      	861.5                  	16.3                 	48    	0.9                	359             	-113.985242	46.858800    	1381 	1381          	5.2     	17.4       	5.4     	1.037040
83                      	861.0                  	16.3                 	48    	0.9                	358             	-113.985233	46.858790    	1386 	1386          	5.3     	17.4       	5.4     	1.036476
84                      	860.4                  	16.3                 	48    	0.8                	357             	-113.985224	46.858781    	1392 	1392          	5.3     	17.4       	5.4     	1.035885
85                      	859.8                  	16.2                 	49    	0.8                	357             	-113.985216	46.858772    	1397 	1397          	5.4     	17.4       	5.4     	1.035294
86                      	859.3                  	16.2                 	49    	0.8                	356             	-113.985207	46.858762    	1402 	1402          	5.4     	17.4       	5.4     	1.034704
87                      	858.7                  	16.2                 	49    	0.8                	355             	-113.985198	46.858753    	1408 	1408          	5.5     	17.3       	5.4     	1.034113
88                      	858.2                  	16.2                 	49    	0.7                	355             	-113.985189	46.858744    	1413 	1413          	5.5     	17.3       	5.4     	1.033521
89                      	857.6                  	16.1                 	49    	0.7                	354             	-113.985180	46.858735    	1419 	1418          	5.6     	17.3       	5.4     	1.032930
90                      	857.0                  	16.1                 	50    	0.7                	353             	-113.985171	46.858725    	1424 	1424          	5.6     	17.3       	5.4     	1.032339
91                      	856.5                  	16.1                 	50    	0.7                	350             	-113.985162	46.858716    	1429 	1429          	5.6     	17.3       	5.4     	1.031748
92                      	855.9                  	16.1                 	50    	0.8                	347             	-113.985153	46.858707    	1435 	1434          	5.6     	17.2       	5.4     	1.031191
93                      	855.4                  	16.0                 	50    	0.8                	345             	-113.985144	46.858697    	1440 	1440          	5.6     	17.2       	5.4     	1.030669
94                      	854.9                  	16.0                 	50    	0.9                	343             	-113.985135	46.858688    	1445 	1445          	5.6     	17.2       	5.4     	1.030147
95                      	854.4                  	16.0                 	50    	0.9                	341             	-113.985126	46.858679    	1451 	1451          	5.6     	17.1       	5.4     	1.029625
96                      	853.9                  	16.0                 	50    	1.0                	340             	-113.985117	46.858669    	1456 	1456          	5.6     	17.1       	5.4     	1.029103
97                      	853.4                  	15.9                 	50    	1.0                	338             	-113.985108	46.858660    	1461 	1461          	5.6     	17.1       	5.4     	1.028581
98                      	852.8                  	15.9                 	50    	1.1                	337             	-113.985099	46.858651    	1467 	1467          	5.6     	17.1       	5.4     	1.028058
99                      	852.3                  	15.9                 	50    	1.1                	336             	-113.985090	46.858641    	1472 	1472          	5.6     	17.0       	5.4     	1.027536
100                     	851.8                  	15.8                 	50    	1.2                	334             	-113.985082	46.858632    	1477 	1477          	5.5     	17.0       	5.4     	1.027015
101                     	851.3                  	15.8                 	50    	1.2                	333             	-113.985073	46.858623    	1483 	1483          	5.5     	17.0       	5.4     	1.026453
102                     	850.7                  	15.8                 	50    	1.3                	332             	-113.985064	46.858613    	1488 	1488          	5.5     	16.9       	5.4     	1.025876
103                     	850.1                  	15.8                 	51    	1.3                	332             	-113.985055	46.858604    	1494 	1493          	5.5     	16.9       	5.4     	1.025299
104                     	849.6                  	15.7                 	51    	1.4                	331             	-113.985046	46.858595    	1499 	1499          	5.5     	16.9       	5.4     	1.024723
105                     	849.0                  	15.7                 	51    	1.4                	330             	-113.985037	46.858586    	1504 	1504          	5.5     	16.9       	5.4     	1.024172
106                     	848.5                  	15.7                 	51    	1.5                	329             	-113.985028	46.858576    	1510 	1509          	5.5     	16.8       	5.4     	1.023671
107                     	848.0                  	15.6                 	51    	1.5                	329             	-113.985021	46.858566    	1515 	1515          	5.5     	16.8       	5.2     	1.023171
108                     	847.5                  	15.6                 	51    	1.6                	328             	-113.985014	46.858555    	1520 	1520          	5.4     	16.8       	5.2     	1.022671
109                     	847.0                  	15.6                 	51    	1.6                	327             	-113.985007	46.858545    	1525 	1525          	5.4     	16.7       	5.2     	1.022174
110                     	846.5                  	15.5                 	51    	1.7                	327             	-113.985001	46.858534    	1530 	1530          	5.4     	16.7       	5.2     	1.021681
111                     	846.0                  	15.5                 	51    	1.7                	328             	-113.984994	46.858523    	1535 	1535          	5.4     	16.7       	5.2     	1.021189
112                     	845.5                  	15.5                 	51    	1.7                	329             	-113.984987	46.858513    	1541 	1540          	5.4     	16.6       	5.2     	1.020697
113                     	845.0                  	15.4                 	51    	1.6                	329             	-113.984981	46.858502    	1546 	1546          	5.3     	16.6       	5.2     	1.020206
114                     	844.5                  	15.4                 	51    	1.6                	330             	-113.984974	46.858492    	1551 	1551          	5.3     	16.6       	5.2     	1.019714
115                     	844.0                  	15.4                 	51    	1.6                	331             	-113.984968	46.858481    	1556 	1556          	5.3     	16.5       	5.2     	1.019223
116                     	843.5                  	15.3                 	51    	1.6                	332             	-113.984961	46.858470    	1561 	1561          	5.3     	16.5       	5.2     	1.018738
117                     	843.0                  	15.3                 	51    	1.6                	333             	-113.984954	46.858460    	1566 	1566          	5.3     	16.5       	5.2     	1.018329
118                     	842.6                  	15.3                 	51    	1.6                	334             	-113.984948	46.858449    	1572 	1571          	5.3     	16.4       	5.2     	1.017930
119                     	842.1                  	15.2                 	51    	1.6                	335             	-113.984941	46.858438    	1577 	1576          	5.3     	16.4       	5.2     	1.017531
120                     	841.7                  	15.2                 	51    	1.6                	336             	-113.984935	46.858428    	1582 	1582          	5.3     	16.3       	5.2     	1.017132
121                     	841.2                  	15.1                 	52    	1.6                	337             	-113.984928	46.858417    	1587 	1587          	5.3     	16.3       	5.2     	1.016676
122                     	840.7                  	15.1                 	52    	1.6                	338             	-113.984921	46.858406    	1592 	1592          	5.3     	16.3       	5.2     	1.016179
123                     	840.2                  	15.1                 	52    	1.6                	339             	-113.984915	46.858396    	1597 	1597          	5.3     	16.2       	5.2     	1.015683
124                     	839.6                  	15.0                 	52    	1.6                	340             	-113.984908	46.858385    	1602 	1602          	5.2     	16.2       	5.2     	1.015187
125                     	839.1                  	15.0                 	52    	1.6                	341             	-113.984901	46.858375    	1608 	1607          	5.2     	16.1       	5.2     	1.014686
126                     	838.5                  	14.9                 	52    	1.5                	342             	-113.984895	46.858364    	1613 	1613          	5.2     	16.1       	5.2     	1.014155
127                     	838.0                  	14.9                 	52    	1.5                	343             	-113.984888	46.858353    	1618 	1618          	5.2     	16.1       	5.2     	1.013624
128                     	837.4                  	14.9                 	52    	1.5                	344             	-113.984882	46.858343    	1623 	1623          	5.2     	16.0       	5.2     	1.013093
129                     	836.9                  	14.8                 	52    	1.5                	345             	-113.984875	46.858332    	1628 	1628          	5.2     	16.0       	5.2     	1.012562
130                     	836.4                  	14.8                 	53    	1.5                	346             	-113.984868	46.858321    	1633 	1633          	5.2     	15.9       	5.2     	1.012059
131                     	835.8                  	14.7                 	53    	1.5                	345             	-113.984862	46.858311    	1639 	1638          	5.2     	15.9       	5.2     	1.011569
132                     	835.3                  	14.7                 	53    	1.4                	344             	-113.984855	46.858300    	1644 	1643          	5.3     	15.9       	5.2     	1.011079
133                     	834.8                  	14.7                 	53    	1.4                	342             	-113.984848	46.858289    	1649 	1649          	5.3     	15.8       	5.2     	1.010589
134                     	834.2                  	14.6                 	54    	1.4                	341             	-113.984842	46.858279    	1654 	1654          	5.4     	15.8       	5.2     	1.010108
135                     	833.8                  	14.6                 	54    	1.3                	340             	-113.984835	46.858268    	1659 	1659          	5.4     	15.7       	5.2     	1.009669
136                     	833.3                  	14.5                 	54    	1.3                	338             	-113.984829	46.858258    	1664 	1664          	5.4     	15.7       	5.2     	1.009230
137                     	832.8                  	14.5                 	55    	1.3                	336             	-113.984822	46.858247    	1669 	1669          	5.5     	15.7       	5.2     	1.008791
138                     	832.3                  	14.4                 	55    	1.2                	335             	-113.984815	46.858236    	1675 	1674          	5.5     	15.6       	5.2     	1.008353
139                     	831.8                  	14.4                 	55    	1.2                	333             	-113.984800	46.858234    	1680 	1680          	5.6     	15.6       	5.1     	1.007892
140                     	831.3                  	14.4                 	56    	1.1                	331             	-113.984783	46.858231    	1685 	1685          	5.6     	15.6       	5.1     	1.007418
141                     	830.8                  	14.3                 	56    	1.1                	329             	-113.984767	46.858229    	1690 	1690          	5.6     	15.5       	5.1     	1.006945
142                     	830.3                  	14.3                 	56    	1.1                	326             	-113.984751	46.858227    	1695 	1695          	5.7     	15.5       	5.1     	1.006453
143                     	829.8                  	14.3                 	56    	1.0                	324             	-113.984735	46.858225    	1700 	1700          	5.7     	15.5       	5.1     	1.005955
144                     	829.3                  	14.2                 	57    	1.0                	321             	-113.984719	46.858223    	1705 	1705          	5.8     	15.4       	5.1     	1.005540
145                     	828.9                  	14.2                 	57    	1.0                	318             	-113.984703	46.858220    	1711 	1710          	5.8     	15.4       	5.1     	1.005125
146                     	828.5                  	14.2                 	57    	0.9                	315             	-113.984686	46.858218    	1716 	1715          	5.8     	15.4       	5.1     	1.004710
147                     	828.0                  	14.1                 	57    	0.9                	311             	-113.984670	46.858216    	1721 	1721          	5.8     	15.3       	5.1     	1.004295
148                     	827.6                  	14.1                 	57    	0.8                	307             	-113.984654	46.858214    	1726 	1726          	5.8     	15.3       	5.1     	1.003833
149                     	827.1                  	14.1                 	57    	0.8                	304             	-113.984638	46.858211    	1731 	1731          	5.8     	15.3       	5.1     	1.003350
150                     	826.6                  	14.0                 	57    	0.8                	299             	-113.984622	46.858209    	1736 	1736          	5.8     	15.3       	5.1     	1.002867
151                     	826.1                  	14.0                 	57    	0.8                	297             	-113.984606	46.858207    	1741 	1741          	5.8     	15.2       	5.1     	1.002385
152                     	825.6                  	14.0                 	58    	0.9                	295             	-113.984589	46.858205    	1747 	1746          	5.8     	15.2       	5.1     	1.001892
153                     	825.1                  	14.0                 	58    	0.9                	293             	-113.984573	46.858203    	1752 	1751          	5.8     	15.2       	5.1     	1.001364
154                     	824.6                  	13.9                 	58    	0.9                	291             	-113.984557	46.858200    	1757 	1757          	5.8     	15.1       	5.1     	1.000837
155                     	824.1                  	13.9                 	58    	1.0                	290             	-113.984541	46.858198    	1762 	1762          	5.7     	15.1       	5.1     	1.000311
156                     	823.6                  	13.9                 	58    	1.0                	289             	-113.984525	46.858196    	1767 	1767          	5.7     	15.1       	5.1     	0.999785
157                     	823.0                  	13.8                 	58    	1.1                	287             	-113.984509	46.858194    	1772 	1772          	5.7     	15.0       	5.1     	0.999255
158                     	822.5                  	13.8                 	58    	1.1                	286             	-113.984493	46.858191    	1777 	1777          	5.7     	15.0       	5.1     	0.998724
159                     	822.0                  	13.8                 	58    	1.2                	285             	-113.984476	46.858189    	1783 	1782          	5.7     	15.0       	5.1     	0.998194
160                     	821.5                  	13.7                 	58    	1.2                	284             	-113.984460	46.858187    	1788 	1787          	5.7     	15.0       	5.1     	0.997663
161                     	820.9                  	13.7                 	58    	1.3                	283             	-113.984444	46.858185    	1793 	1793          	5.7     	14.9       	5.1     	0.997133
162                     	820.4                  	13.7                 	58    	1.3                	282             	-113.984428	46.858183    	1798 	1798          	5.7     	14.9       	5.1     	0.996601
163                     	819.9                  	13.6                 	58    	1.4                	281             	-113.984412	46.858180    	1803 	1803          	5.6     	14.9       	5.1     	0.996055
164                     	819.3                  	13.6                 	58    	1.4                	281             	-113.984396	46.858178    	1808 	1808          	5.6     	14.8       	5.1     	0.995510
165                     	818.8                  	13.6                 	58    	1.5                	280             	-113.984379	46.858176    	1813 	1813          	5.6     	14.8       	5.1     	0.994965
166                     	818.3                  	13.6                 	59    	1.5                	279             	-113.984363	46.858174    	1819 	1818          	5.6     	14.8       	5.1     	0.994421
167                     	817.7                  	13.5                 	59    	1.6                	279             	-113.984346	46.858171    	1824 	1823          	5.6     	14.7       	5.1     	0.993855
168                     	817.1                  	13.5                 	59    	1.6                	278             	-113.984317	46.858166    	1829 	1829          	5.6     	14.7       	5.2     	0.993273
169                     	816.5                  	13.5                 	59    	1.6                	278             	-113.984288	46.858161    	1834 	1834          	5.5     	14.7       	5.2     	0.992691
170                     	816.0                  	13.4                 	59    	1.7                	277             	-113.984258	46.858156    	1839 	1839          	5.5     	14.6       	5.2     	0.992110
171                     	815.4                  	13.4                 	59    	1.7                	278             	-113.984229	46.858152    	1845 	1844          	5.5     	14.6       	5.2     	0.991530
172                     	814.8                  	13.4                 	59    	1.7                	278             	-113.984200	46.858147    	1850 	1849          	5.5     	14.6       	5.2     	0.990954
173                     	814.3                  	13.3                 	59    	1.8                	279             	-113.984171	46.858142    	1855 	1855          	5.5     	14.5       	5.2     	0.990378
174                     	813.7                  	13.3                 	59    	1.8                	280             	-113.984142	46.858137    	1860 	1860          	5.4     	14.5       	5.2     	0.989802
175                     	813.1                  	13.2                 	59    	1.8                	280             	-113.984113	46.858132    	1865 	1865          	5.4     	14.4       	5.2     	0.989227
176                     	812.6                  	13.2                 	59    	1.8                	281             	-113.984083	46.858127    	1871 	1870          	5.4     	14.4       	5.2     	0.988725
177                     	812.1                  	13.2                 	59    	1.9                	282             	-113.984054	46.858122    	1876 	1876          	5.4     	14.4       	5.2     	0.988250
178                     	811.6                  	13.1                 	59    	1.9                	282             	-113.984025	46.858117    	1881 	1881          	5.4     	14.3       	5.2     	0.987776
179                     	811.1                  	13.1                 	59    	1.9                	283             	-113.983996	46.858112    	1886 	1886          	5.3     	14.3       	5.2     	0.987302
180                     	810.6                  	13.1                 	59    	1.9                	284             	-113.983967	46.858107    	1892 	1891          	5.3     	14.3       	5.2     	0.986818
181                     	810.1                  	13.0                 	59    	2.0                	284             	-113.983938	46.858102    	1897 	1896          	5.3     	14.2       	5.2     	0.986295
182                     	809.6                  	13.0                 	59    	2.0                	285             	-113.983909	46.858097    	1902 	1902          	5.3     	14.2       	5.2     	0.985772
183                     	809.1                  	13.0                 	59    	2.0                	285             	-113.983879	46.858092    	1907 	1907          	5.2     	14.2       	5.2     	0.985250
184                     	808.5                  	12.9                 	59    	2.1                	286             	-113.983850	46.858087    	1912 	1912          	5.2     	14.1       	5.2     	0.984727
185                     	808.1                  	12.9                 	59    	2.1                	286             	-113.983821	46.858083    	1918 	1917          	5.2     	14.1       	5.2     	0.984300
186                     	807.7                  	12.9                 	59    	2.1                	287             	-113.983792	46.858078    	1923 	1923          	5.2     	14.1       	5.2     	0.983898
187                     	807.2                  	12.8                 	60    	2.1                	287             	-113.983763	46.858073    	1928 	1928          	5.2     	14.0       	5.2     	0.983497
188                     	806.8                  	12.8                 	60    	2.2                	288             	-113.983734	46.858068    	1933 	1933          	5.2     	14.0       	5.2     	0.983097
189                     	806.4                  	12.8                 	60    	2.2                	288             	-113.983704	46.858063    	1939 	1938          	5.2     	14.0       	5.2     	0.982655
190                     	805.9                  	12.7                 	60    	2.2                	288             	-113.983675	46.858058    	1944 	1943          	5.1     	13.9       	5.2     	0.982203
191                     	805.4                  	12.7                 	60    	2.2                	287             	-113.983646	46.858053    	1949 	1949          	5.1     	13.9       	5.2     	0.981759
192                     	805.0                  	12.7                 	60    	2.2                	286             	-113.983617	46.858048    	1954 	1954          	5.1     	13.8       	5.2     	0.981324
193                     	804.5                  	12.6                 	60    	2.3                	285             	-113.983588	46.858043    	1960 	1959          	5.1     	13.8       	5.2     	0.980888
194                     	804.0                  	12.6                 	60    	2.3                	284             	-113.983559	46.858038    	1965 	1964          	5.1     	13.8       	5.2     	0.980453
195                     	803.5                  	12.5                 	60    	2.3                	282             	-113.983530	46.858033    	1970 	1970          	5.1     	13.7       	5.2     	0.979984
196                     	803.0                  	12.5                 	60    	2.3                	281             	-113.983500	46.858028    	1975 	1975          	5.1     	13.7       	5.2     	0.979500
197                     	802.5                  	12.5                 	60    	2.4                	280             	-113.983467	46.858024    	1980 	1980          	5.0     	13.6       	5.2     	0.979017
198                     	802.0                  	12.4                 	61    	2.4                	279             	-113.983425	46.858022    	1985 	1985          	5.0     	13.6       	5.0     	0.978535
199                     	801.5                  	12.4                 	61    	2.4                	278             	-113.983382	46.858020    	1990 	1990          	5.0     	13.6       	5.0     	0.978051
