Flight Information:
Launch Date:       	                        	                       	Wednesday, 06 July 2022	   	                   	   	Launch Time: 	         	     	17:11:45     	          	       	End of Ascent:	           	     	         	01:42:57
Station name:      	                        	                       	                       	   	                   	   	Serialnumber:	         	     	22002939
Ground Values:
Pressure:          	                        	                       	902.7 hPa              	   	                   	   	Temperature: 	         	     	21.2 °C      	          	       	Humidity:     	           	     	         	57 %
Wind direction:    	                        	                       	95 °                   	   	                   	   	Wind speed:  	         	     	0 m/s        	          	       	Cloud group:  	           	     	         	9////
Position:
Longitude:         	                        	                       	-113.985 °             	   	                   	   	Latitude:    	         	     	46.860 °     	          	       	Altitude:     	           	     	         	978 m
Staff:
Company:           	                        	                       	
Operator:          	                        	                       	                       	   	                   	   	
Events:
Highest Point:     	                        	                       	8.8 hPa                	   	                   	   	32528 m
Tropopauses:       	                        	                       	1.: 200.3 hPa          	   	                   	   	             	         	     	
Max Winds:         	                        	                       	1.: 185.4 hPa          	   	                   	   	             	         	     	
Remarks:

Profile Data:
Time               	UTC Time                	P                      	T                      	Hu 	Ws                 	Wd 	Long.        	Lat.     	Alt  	Geopot       	MRI       	RI     	Dewp.         	Virt. Temp 	Rs   	Elevation	Azimuth 	Range	D
[sec]              	[HH:mm:ss]              	[hPa]                  	[°C]                   	[%]	[m/s]              	[°]	[°]          	[°]      	[m]  	[m]          	          	       	[°C]          	[°C]       	[m/s]	[°]      	[°]     	[m]  	[kg/m3]
0                  	17:11:45                	902.7                  	21.2                   	57 	0.1                	095	-113.985000  	46.517000	978  	978          	393.980   	240.434	12.4          	23.0       	0.0  	-0.2     	180     	38089	1.068557
1                  	17:11:46                	901.8                  	21.1                   	55 	3.2                	179	-113.984998  	46.539737	989  	989          	395.424   	240.198	11.6          	22.8       	10.7 	-0.1     	180     	35562	1.067944
2                  	17:11:47                	901.0                  	20.9                   	52 	3.2                	179	-113.984996  	46.562473	999  	999          	396.890   	240.000	10.8          	22.5       	10.7 	-0.1     	180     	33034	1.067494
3                  	17:11:48                	900.1                  	20.8                   	51 	3.2                	179	-113.984994  	46.585210	1009 	1009         	398.215   	239.849	10.4          	22.4       	9.4  	-0.1     	180     	30506	1.066982
4                  	17:11:49                	899.3                  	20.7                   	54 	3.2                	179	-113.984992  	46.607947	1015 	1015         	399.137   	239.782	11.0          	22.3       	6.3  	0.0      	180     	27978	1.066248
5                  	17:11:50                	898.4                  	20.7                   	54 	3.2                	179	-113.984990  	46.630683	1021 	1021         	399.975   	239.615	11.1          	22.3       	6.3  	0.0      	180     	25450	1.065390
6                  	17:11:51                	897.5                  	20.6                   	54 	3.1                	180	-113.984988  	46.653420	1028 	1028         	400.762   	239.413	10.9          	22.2       	6.3  	0.0      	180     	22922	1.064554
7                  	17:11:52                	896.8                  	20.6                   	53 	0.9                	230	-113.984986  	46.676157	1034 	1034         	401.616   	239.262	10.8          	22.2       	6.3  	0.1      	180     	20395	1.063945
8                  	17:11:53                	896.1                  	20.4                   	53 	0.9                	230	-113.984984  	46.698893	1040 	1040         	402.530   	239.187	10.6          	22.0       	6.3  	0.1      	180     	17867	1.063646
9                  	17:11:54                	895.4                  	20.3                   	53 	0.9                	230	-113.984982  	46.721630	1047 	1047         	403.557   	239.116	10.4          	21.8       	6.9  	0.2      	180     	15339	1.063336
10                 	17:11:55                	894.7                  	20.1                   	53 	0.9                	230	-113.984980  	46.744367	1054 	1054         	404.581   	239.040	10.3          	21.7       	7.1  	0.3      	180     	12811	1.062951
11                 	17:11:56                	894.0                  	20.0                   	53 	0.9                	230	-113.984978  	46.767103	1062 	1062         	405.583   	238.928	10.3          	21.6       	7.1  	0.4      	180     	10283	1.062414
12                 	17:11:57                	893.3                  	19.9                   	53 	0.9                	230	-113.984976  	46.789840	1069 	1069         	406.634   	238.864	10.1          	21.4       	7.1  	0.6      	180     	7755 	1.062120
13                 	17:11:58                	892.7                  	19.7                   	53 	0.9                	230	-113.984974  	46.812577	1076 	1076         	407.705   	238.820	10.0          	21.3       	7.1  	1.1      	180     	5228 	1.061949
14                 	17:11:59                	892.1                  	19.7                   	53 	0.9                	230	-113.984972  	46.835314	1081 	1081         	408.483   	238.704	9.8           	21.2       	5.7  	2.2      	180     	2701 	1.061471
15                 	17:12:00                	891.5                  	19.7                   	53 	0.9                	230	-113.984971  	46.858050	1087 	1087         	409.195   	238.536	9.8           	21.2       	5.6  	32.6     	178     	203  	1.060748
16                 	17:12:01                	890.9                  	19.7                   	53 	0.9                	230	-113.984960  	46.859979	1093 	1093         	409.892   	238.370	9.8           	21.2       	5.6  	69.0     	008     	123  	1.059990
17                 	17:12:02                	890.3                  	19.7                   	53 	0.9                	230	-113.984949  	46.859989	1098 	1098         	410.651   	238.249	9.8           	21.2       	5.6  	69.4     	009     	129  	1.059413
18                 	17:12:03                	889.7                  	19.6                   	53 	0.9                	230	-113.984938  	46.859999	1104 	1104         	411.434   	238.153	9.8           	21.1       	5.6  	69.7     	010     	134  	1.058934
19                 	17:12:04                	889.1                  	19.5                   	53 	0.9                	230	-113.984926  	46.860009	1109 	1109         	412.199   	238.055	9.8           	21.0       	5.6  	70.0     	011     	140  	1.058449
20                 	17:12:05                	888.5                  	19.5                   	54 	1.1                	219	-113.984915  	46.860019	1115 	1115         	412.999   	237.944	9.8           	21.0       	5.8  	70.3     	012     	146  	1.057905
21                 	17:12:06                	887.8                  	19.4                   	54 	1.3                	214	-113.984904  	46.860029	1121 	1121         	413.820   	237.823	9.9           	21.0       	6.0  	70.6     	012     	152  	1.057315
22                 	17:12:07                	887.2                  	19.4                   	54 	1.5                	209	-113.984893  	46.860039	1127 	1127         	414.648   	237.693	9.9           	20.9       	6.0  	70.9     	013     	158  	1.056688
23                 	17:12:08                	886.6                  	19.4                   	54 	1.6                	207	-113.984882  	46.860049	1133 	1133         	415.450   	237.554	9.9           	20.9       	6.0  	71.2     	014     	164  	1.056016
24                 	17:12:09                	886.0                  	19.3                   	55 	1.7                	205	-113.984870  	46.860059	1139 	1139         	416.275   	237.436	10.0          	20.9       	6.0  	71.4     	014     	170  	1.055445
25                 	17:12:10                	885.3                  	19.3                   	55 	1.7                	204	-113.984859  	46.860069	1145 	1145         	417.109   	237.313	9.9           	20.8       	6.0  	71.7     	015     	177  	1.054840
26                 	17:12:11                	884.5                  	19.2                   	55 	1.8                	203	-113.984848  	46.860079	1152 	1152         	418.116   	237.205	9.9           	20.7       	7.1  	72.0     	015     	184  	1.054302
27                 	17:12:12                	883.8                  	19.0                   	55 	1.9                	202	-113.984837  	46.860090	1160 	1160         	419.243   	237.171	9.8           	20.5       	7.4  	72.3     	016     	191  	1.054087
28                 	17:12:13                	883.1                  	18.8                   	55 	1.9                	202	-113.984826  	46.860100	1167 	1167         	420.367   	237.133	9.7           	20.3       	7.4  	72.6     	016     	199  	1.053860
29                 	17:12:14                	882.4                  	18.7                   	56 	2.5                	197	-113.984814  	46.860110	1175 	1174         	421.441   	237.044	9.7           	20.2       	7.4  	72.9     	017     	206  	1.053417
30                 	17:12:15                	881.6                  	18.7                   	56 	2.5                	197	-113.984803  	46.860120	1182 	1182         	422.428   	236.870	9.7           	20.2       	7.4  	73.1     	017     	214  	1.052602
31                 	17:12:16                	881.0                  	18.7                   	56 	2.5                	200	-113.984792  	46.860130	1189 	1189         	423.348   	236.723	9.7           	20.2       	6.8  	73.3     	018     	220  	1.051913
32                 	17:12:17                	880.4                  	18.7                   	56 	2.3                	208	-113.984781  	46.860140	1194 	1194         	424.095   	236.590	9.7           	20.2       	5.6  	73.4     	018     	226  	1.051294
33                 	17:12:18                	879.8                  	18.6                   	56 	2.2                	214	-113.984770  	46.860150	1200 	1200         	424.851   	236.467	9.7           	20.1       	5.6  	73.5     	019     	232  	1.050718
34                 	17:12:19                	879.2                  	18.6                   	56 	2.2                	217	-113.984758  	46.860160	1206 	1206         	425.641   	236.361	9.7           	20.1       	5.6  	73.5     	019     	238  	1.050218
35                 	17:12:20                	878.6                  	18.5                   	56 	2.2                	219	-113.984747  	46.860170	1211 	1211         	426.421   	236.263	9.7           	20.0       	5.6  	73.6     	019     	243  	1.049744
36                 	17:12:21                	878.0                  	18.4                   	57 	2.1                	222	-113.984736  	46.860180	1217 	1217         	427.214   	236.177	9.6           	19.9       	5.6  	73.7     	020     	249  	1.049323
37                 	17:12:22                	877.5                  	18.3                   	57 	2.2                	223	-113.984725  	46.860190	1222 	1222         	427.963   	236.109	9.6           	19.8       	5.1  	73.7     	020     	255  	1.048985
38                 	17:12:23                	877.0                  	18.3                   	57 	2.1                	224	-113.984714  	46.860200	1227 	1227         	428.672   	236.033	9.6           	19.8       	5.0  	73.7     	020     	260  	1.048613
39                 	17:12:24                	876.5                  	18.2                   	57 	2.1                	226	-113.984702  	46.860210	1232 	1232         	429.368   	235.944	9.5           	19.7       	5.0  	73.8     	021     	265  	1.048184
40                 	17:12:25                	876.0                  	18.2                   	57 	2.1                	226	-113.984691  	46.860220	1237 	1237         	430.039   	235.846	9.5           	19.7       	5.0  	73.8     	021     	270  	1.047713
41                 	17:12:26                	875.5                  	18.1                   	57 	2.1                	228	-113.984680  	46.860230	1242 	1242         	430.731   	235.752	9.5           	19.6       	5.0  	73.8     	021     	275  	1.047279
42                 	17:12:27                	875.0                  	18.1                   	57 	2.1                	228	-113.984669  	46.860240	1247 	1247         	431.425   	235.661	9.4           	19.6       	5.0  	73.8     	022     	280  	1.046875
43                 	17:12:28                	874.5                  	18.0                   	57 	2.1                	228	-113.984658  	46.860250	1252 	1252         	432.083   	235.550	9.4           	19.5       	4.9  	73.8     	022     	285  	1.046393
44                 	17:12:29                	874.0                  	18.1                   	57 	2.0                	229	-113.984646  	46.860261	1257 	1257         	432.693   	235.392	9.4           	19.5       	4.9  	73.8     	022     	291  	1.045704
45                 	17:12:30                	873.5                  	18.1                   	57 	1.8                	230	-113.984635  	46.860271	1262 	1261         	433.281   	235.225	9.4           	19.6       	4.9  	73.8     	022     	296  	1.044976
46                 	17:12:31                	873.0                  	18.1                   	57 	1.6                	225	-113.984646  	46.860274	1266 	1266         	433.914   	235.089	9.4           	19.6       	4.9  	74.1     	022     	300  	1.044373
47                 	17:12:32                	872.5                  	18.1                   	57 	1.4                	229	-113.984697  	46.860266	1271 	1271         	434.513   	234.934	9.4           	19.6       	4.9  	74.7     	019     	304  	1.043689
48                 	17:12:33                	872.0                  	18.2                   	57 	1.2                	232	-113.984748  	46.860258	1276 	1276         	435.093   	234.730	9.5           	19.7       	4.9  	75.4     	017     	309  	1.042783
49                 	17:12:34                	871.4                  	18.5                   	57 	1.0                	237	-113.984799  	46.860249	1282 	1282         	435.664   	234.343	9.7           	20.0       	6.2  	76.0     	014     	314  	1.041077
50                 	17:12:35                	870.8                  	18.9                   	57 	0.9                	245	-113.984849  	46.860241	1289 	1288         	436.164   	233.869	10.1          	20.4       	6.2  	76.6     	012     	320  	1.038994
51                 	17:12:36                	870.2                  	19.3                   	56 	0.7                	253	-113.984900  	46.860233	1295 	1295         	436.619   	233.367	10.4          	20.9       	6.2  	77.1     	009     	325  	1.036787
52                 	17:12:37                	869.6                  	19.5                   	56 	0.5                	259	-113.984951  	46.860224	1301 	1301         	437.282   	233.056	10.6          	21.1       	6.2  	77.6     	006     	331  	1.035430
53                 	17:12:38                	868.9                  	19.5                   	56 	0.4                	277	-113.985002  	46.860216	1307 	1307         	438.042   	232.890	10.5          	21.1       	5.9  	78.0     	003     	336  	1.034713
54                 	17:12:39                	868.3                  	19.4                   	56 	0.3                	301	-113.985053  	46.860208	1312 	1312         	438.794   	232.763	10.4          	21.0       	5.5  	78.3     	359     	342  	1.034173
55                 	17:12:40                	867.8                  	19.4                   	56 	0.3                	342	-113.985104  	46.860200	1318 	1318         	439.535   	232.641	10.3          	21.0       	5.5  	78.6     	356     	347  	1.033660
56                 	17:12:41                	867.2                  	19.3                   	56 	0.4                	007	-113.985155  	46.860191	1323 	1323         	440.280   	232.522	10.2          	20.9       	5.5  	78.9     	353     	352  	1.033156
57                 	17:12:42                	866.7                  	19.3                   	56 	0.7                	033	-113.985206  	46.860183	1329 	1329         	441.033   	232.396	10.2          	20.9       	5.5  	79.1     	349     	358  	1.032605
58                 	17:12:43                	866.2                  	19.3                   	56 	0.9                	045	-113.985257  	46.860175	1334 	1334         	441.771   	232.270	10.2          	20.9       	5.5  	79.3     	346     	363  	1.032046
59                 	17:12:44                	865.6                  	19.2                   	55 	1.3                	053	-113.985308  	46.860166	1340 	1340         	442.494   	232.161	10.1          	20.8       	5.3  	79.4     	343     	368  	1.031563
60                 	17:12:45                	865.1                  	19.2                   	55 	1.7                	056	-113.985359  	46.860158	1345 	1345         	443.177   	232.074	10.0          	20.7       	4.9  	79.5     	339     	373  	1.031187
61                 	17:12:46                	864.6                  	19.1                   	55 	2.0                	060	-113.985410  	46.860150	1350 	1349         	443.884   	232.012	9.9           	20.6       	4.9  	79.6     	336     	378  	1.030926
62                 	17:12:47                	864.1                  	19.0                   	55 	2.4                	062	-113.985461  	46.860142	1354 	1354         	444.586   	231.945	9.8           	20.5       	4.9  	79.6     	333     	383  	1.030645
63                 	17:12:48                	863.7                  	18.9                   	55 	2.8                	063	-113.985512  	46.860133	1359 	1359         	445.282   	231.872	9.7           	20.5       	4.9  	79.5     	330     	388  	1.030336
64                 	17:12:49                	863.2                  	18.9                   	55 	3.0                	064	-113.985563  	46.860125	1364 	1364         	445.940   	231.760	9.6           	20.4       	4.9  	79.5     	327     	393  	1.029853
65                 	17:12:50                	862.7                  	18.9                   	55 	3.1                	067	-113.985614  	46.860117	1369 	1368         	446.466   	231.595	9.7           	20.5       	4.3  	79.4     	324     	398  	1.029133
66                 	17:12:51                	862.2                  	19.0                   	55 	3.4                	069	-113.985665  	46.860108	1373 	1373         	446.937   	231.407	9.7           	20.6       	4.2  	79.3     	321     	402  	1.028307
67                 	17:12:52                	861.8                  	19.1                   	55 	3.6                	070	-113.985716  	46.860100	1377 	1377         	447.413   	231.239	9.7           	20.6       	4.2  	79.1     	318     	407  	1.027568
68                 	17:12:53                	861.4                  	19.1                   	55 	3.8                	071	-113.985767  	46.860092	1381 	1381         	447.936   	231.103	9.8           	20.7       	4.2  	79.0     	316     	411  	1.026967
69                 	17:12:54                	860.9                  	19.1                   	55 	3.9                	073	-113.985818  	46.860083	1385 	1385         	448.505   	231.012	9.7           	20.6       	4.2  	78.8     	313     	416  	1.026569
70                 	17:12:55                	860.5                  	19.0                   	54 	4.1                	073	-113.985869  	46.860075	1390 	1390         	449.130   	230.963	9.6           	20.5       	4.3  	78.6     	311     	420  	1.026352
71                 	17:12:56                	860.1                  	18.9                   	54 	4.4                	075	-113.985920  	46.860067	1394 	1394         	449.812   	230.922	9.5           	20.4       	4.6  	78.4     	309     	425  	1.026175
72                 	17:12:57                	859.6                  	18.8                   	54 	4.6                	076	-113.985971  	46.860059	1399 	1399         	450.481   	230.870	9.4           	20.3       	4.6  	78.2     	307     	430  	1.025947
73                 	17:12:58                	859.2                  	18.7                   	54 	4.9                	077	-113.986022  	46.860050	1403 	1403         	451.121   	230.787	9.3           	20.3       	4.6  	78.0     	305     	435  	1.025582
74                 	17:12:59                	858.7                  	18.7                   	54 	5.1                	078	-113.986073  	46.860042	1408 	1408         	451.747   	230.691	9.3           	20.2       	4.6  	77.8     	303     	440  	1.025154
75                 	17:13:00                	858.2                  	18.7                   	54 	5.3                	079	-113.986124  	46.860034	1413 	1413         	452.363   	230.585	9.3           	20.2       	4.7  	77.5     	301     	445  	1.024680
76                 	17:13:01                	857.7                  	18.7                   	54 	5.6                	080	-113.986175  	46.860025	1418 	1418         	453.039   	230.476	9.2           	20.2       	5.0  	77.3     	300     	451  	1.024185
77                 	17:13:02                	857.2                  	18.6                   	54 	5.7                	080	-113.986237  	46.860022	1423 	1422         	453.729   	230.380	9.2           	20.1       	5.0  	77.0     	298     	457  	1.023751
78                 	17:13:03                	856.8                  	18.5                   	54 	5.7                	080	-113.986320  	46.860026	1428 	1427         	454.422   	230.305	9.2           	20.0       	5.0  	76.4     	297     	463  	1.023403
79                 	17:13:04                	856.3                  	18.5                   	54 	5.8                	081	-113.986403  	46.860030	1433 	1432         	455.140   	230.237	9.1           	20.0       	5.0  	75.8     	295     	469  	1.023088
80                 	17:13:05                	855.8                  	18.4                   	54 	5.8                	081	-113.986487  	46.860035	1438 	1437         	455.839   	230.152	9.1           	19.9       	5.0  	75.3     	294     	475  	1.022696
81                 	17:13:06                	855.4                  	18.4                   	54 	5.9                	081	-113.986570  	46.860039	1442 	1442         	456.497   	230.040	9.1           	19.9       	5.0  	74.8     	293     	482  	1.022197
82                 	17:13:07                	854.9                  	18.4                   	54 	5.9                	082	-113.986653  	46.860043	1447 	1447         	457.051   	229.904	9.1           	19.9       	4.3  	74.2     	292     	488  	1.021595
83                 	17:13:08                	854.5                  	18.5                   	54 	6.0                	082	-113.986736  	46.860048	1451 	1451         	457.563   	229.756	9.1           	20.0       	4.2  	73.7     	292     	493  	1.020947
84                 	17:13:09                	854.0                  	18.5                   	54 	6.1                	083	-113.986819  	46.860052	1455 	1455         	458.079   	229.628	9.1           	20.0       	4.2  	73.1     	291     	499  	1.020386
85                 	17:13:10                	853.6                  	18.4                   	54 	6.2                	084	-113.986902  	46.860056	1459 	1459         	458.643   	229.533	9.0           	19.9       	4.2  	72.6     	290     	505  	1.019966
86                 	17:13:11                	853.1                  	18.4                   	54 	6.2                	085	-113.986985  	46.860061	1464 	1463         	459.234   	229.465	8.9           	19.8       	4.2  	72.1     	290     	511  	1.019668
87                 	17:13:12                	852.6                  	18.3                   	54 	6.3                	086	-113.987069  	46.860065	1468 	1468         	459.863   	229.387	8.8           	19.8       	4.5  	71.6     	289     	517  	1.019327
88                 	17:13:13                	852.2                  	18.3                   	54 	6.3                	087	-113.987152  	46.860069	1473 	1473         	460.527   	229.282	8.8           	19.7       	5.0  	71.1     	288     	523  	1.018872
89                 	17:13:14                	851.7                  	18.3                   	54 	6.4                	088	-113.987235  	46.860074	1478 	1478         	461.171   	229.140	8.8           	19.8       	5.0  	70.7     	288     	530  	1.018252
90                 	17:13:15                	851.3                  	18.3                   	54 	6.5                	089	-113.987318  	46.860078	1483 	1483         	461.786   	228.986	8.8           	19.8       	5.0  	70.2     	287     	537  	1.017578
91                 	17:13:16                	850.8                  	18.4                   	54 	6.5                	090	-113.987401  	46.860082	1488 	1488         	462.402   	228.817	8.8           	19.8       	5.0  	69.8     	287     	544  	1.016838
92                 	17:13:17                	850.3                  	18.4                   	54 	6.5                	091	-113.987484  	46.860087	1493 	1493         	463.015   	228.645	8.8           	19.9       	5.0  	69.3     	287     	551  	1.016089
93                 	17:13:18                	849.7                  	18.5                   	53 	6.6                	091	-113.987568  	46.860091	1498 	1498         	463.625   	228.454	8.8           	19.9       	5.1  	68.9     	286     	558  	1.015271
94                 	17:13:19                	849.2                  	18.5                   	53 	6.6                	092	-113.987651  	46.860095	1503 	1503         	464.251   	228.264	8.8           	20.0       	5.2  	68.5     	286     	565  	1.014468
95                 	17:13:20                	848.7                  	18.6                   	53 	6.6                	093	-113.987734  	46.860100	1508 	1508         	464.856   	228.053	8.9           	20.1       	5.2  	68.1     	286     	572  	1.013559
96                 	17:13:21                	848.2                  	18.7                   	53 	6.7                	094	-113.987817  	46.860104	1514 	1513         	465.485   	227.865	8.9           	20.2       	5.2  	67.8     	285     	579  	1.012736
97                 	17:13:22                	847.8                  	18.7                   	53 	6.6                	095	-113.987900  	46.860108	1519 	1519         	466.175   	227.723	8.9           	20.2       	5.2  	67.4     	285     	586  	1.012112
98                 	17:13:23                	847.3                  	18.7                   	53 	6.6                	095	-113.987983  	46.860113	1523 	1523         	466.790   	227.616	8.9           	20.2       	4.6  	67.0     	285     	593  	1.011625
99                 	17:13:24                	846.9                  	18.7                   	53 	6.6                	095	-113.988066  	46.860117	1528 	1528         	467.371   	227.506	8.9           	20.2       	4.4  	66.6     	284     	599  	1.011134
100                	17:13:25                	846.4                  	18.7                   	53 	6.5                	096	-113.988150  	46.860121	1532 	1532         	467.947   	227.392	8.8           	20.1       	4.4  	66.2     	284     	606  	1.010633
101                	17:13:26                	846.0                  	18.7                   	53 	6.5                	097	-113.988233  	46.860126	1537 	1537         	468.535   	227.274	8.8           	20.1       	4.4  	65.9     	284     	613  	1.010125
102                	17:13:27                	845.5                  	18.6                   	53 	6.5                	097	-113.988316  	46.860130	1541 	1541         	469.123   	227.170	8.8           	20.1       	4.4  	65.5     	284     	619  	1.009668
103                	17:13:28                	845.0                  	18.6                   	53 	6.4                	098	-113.988399  	46.860134	1546 	1545         	469.718   	227.074	8.7           	20.1       	4.4  	65.2     	283     	626  	1.009237
104                	17:13:29                	844.5                  	18.5                   	53 	6.4                	097	-113.988482  	46.860139	1551 	1550         	470.418   	226.990	8.7           	20.0       	5.0  	64.8     	283     	633  	1.008860
105                	17:13:30                	844.1                  	18.5                   	53 	6.3                	098	-113.988565  	46.860143	1556 	1555         	471.121   	226.907	8.6           	19.9       	5.0  	64.5     	283     	640  	1.008491
106                	17:13:31                	843.6                  	18.4                   	53 	6.3                	097	-113.988648  	46.860147	1561 	1560         	471.828   	226.814	8.5           	19.9       	5.0  	64.2     	283     	648  	1.008073
107                	17:13:32                	843.1                  	18.4                   	52 	6.2                	097	-113.988732  	46.860152	1566 	1565         	472.499   	226.700	8.5           	19.9       	5.0  	63.9     	283     	655  	1.007567
108                	17:13:33                	842.6                  	18.4                   	52 	6.1                	097	-113.988806  	46.860163	1571 	1571         	473.172   	226.572	8.5           	19.9       	5.0  	63.6     	283     	662  	1.006994
109                	17:13:34                	842.1                  	18.4                   	52 	6.1                	096	-113.988873  	46.860180	1576 	1576         	473.821   	226.436	8.5           	19.9       	5.0  	63.4     	283     	669  	1.006387
110                	17:13:35                	841.6                  	18.4                   	52 	6.1                	097	-113.988941  	46.860197	1581 	1580         	474.457   	226.303	8.5           	19.9       	4.9  	63.2     	283     	676  	1.005791
111                	17:13:36                	841.2                  	18.4                   	52 	6.0                	097	-113.989008  	46.860214	1585 	1585         	475.091   	226.183	8.5           	19.9       	4.9  	63.0     	283     	682  	1.005254
112                	17:13:37                	840.7                  	18.4                   	52 	6.0                	097	-113.989075  	46.860231	1590 	1590         	475.759   	226.082	8.5           	19.8       	4.9  	62.7     	283     	689  	1.004796
113                	17:13:38                	840.2                  	18.3                   	52 	6.0                	097	-113.989143  	46.860248	1595 	1595         	476.430   	225.984	8.4           	19.8       	4.9  	62.5     	283     	696  	1.004352
114                	17:13:39                	839.7                  	18.3                   	52 	6.0                	097	-113.989210  	46.860265	1600 	1600         	477.106   	225.890	8.4           	19.7       	4.9  	62.3     	283     	703  	1.003924
115                	17:13:40                	839.1                  	18.3                   	53 	6.0                	097	-113.989278  	46.860282	1605 	1605         	477.816   	225.768	8.4           	19.7       	5.3  	62.1     	283     	710  	1.003364
116                	17:13:41                	838.6                  	18.2                   	53 	6.0                	098	-113.989345  	46.860299	1611 	1611         	478.629   	225.639	8.4           	19.7       	6.0  	62.0     	284     	718  	1.002770
117                	17:13:42                	838.0                  	18.2                   	53 	6.1                	098	-113.989412  	46.860316	1617 	1617         	479.437   	225.506	8.4           	19.7       	6.0  	61.8     	284     	726  	1.002153
118                	17:13:43                	837.4                  	18.2                   	53 	6.1                	099	-113.989480  	46.860333	1623 	1623         	480.255   	225.382	8.4           	19.6       	6.0  	61.7     	284     	734  	1.001580
119                	17:13:44                	836.8                  	18.1                   	53 	6.2                	099	-113.989547  	46.860350	1629 	1629         	481.085   	225.270	8.3           	19.6       	6.0  	61.5     	284     	742  	1.001061
120                	17:13:45                	836.3                  	18.1                   	53 	6.3                	099	-113.989614  	46.860367	1635 	1635         	481.923   	225.166	8.3           	19.5       	6.0  	61.4     	284     	749  	1.000578
121                	17:13:46                	835.7                  	18.0                   	53 	6.3                	099	-113.989682  	46.860384	1642 	1641         	482.775   	225.059	8.3           	19.4       	6.0  	61.2     	284     	757  	1.000085
122                	17:13:47                	835.1                  	17.9                   	53 	6.3                	100	-113.989749  	46.860401	1648 	1647         	483.608   	224.950	8.2           	19.4       	6.0  	61.1     	284     	765  	0.999580
123                	17:13:48                	834.5                  	17.9                   	53 	6.3                	101	-113.989817  	46.860418	1654 	1653         	484.436   	224.836	8.2           	19.3       	6.0  	60.9     	284     	773  	0.999049
124                	17:13:49                	833.9                  	17.8                   	53 	6.2                	102	-113.989884  	46.860435	1660 	1659         	485.261   	224.719	8.2           	19.3       	6.0  	60.8     	284     	781  	0.998504
125                	17:13:50                	833.3                  	17.8                   	53 	6.2                	103	-113.989951  	46.860452	1666 	1665         	486.108   	224.609	8.2           	19.2       	6.0  	60.7     	284     	789  	0.997984
126                	17:13:51                	832.7                  	17.7                   	53 	6.2                	104	-113.990019  	46.860469	1672 	1672         	486.965   	224.509	8.1           	19.1       	6.2  	60.6     	285     	797  	0.997511
127                	17:13:52                	832.1                  	17.6                   	53 	6.1                	105	-113.990086  	46.860486	1678 	1678         	487.893   	224.415	8.1           	19.1       	6.4  	60.4     	285     	805  	0.997067
128                	17:13:53                	831.5                  	17.6                   	54 	6.1                	106	-113.990153  	46.860503	1685 	1684         	488.800   	224.318	8.0           	19.0       	6.4  	60.3     	285     	814  	0.996607
129                	17:13:54                	830.9                  	17.5                   	54 	6.0                	107	-113.990221  	46.860520	1691 	1691         	489.690   	224.203	8.0           	18.9       	6.4  	60.2     	285     	822  	0.996072
130                	17:13:55                	830.3                  	17.4                   	54 	5.9                	108	-113.990288  	46.860537	1697 	1697         	490.570   	224.078	8.0           	18.9       	6.4  	60.1     	285     	830  	0.995493
131                	17:13:56                	829.6                  	17.4                   	54 	5.8                	109	-113.990356  	46.860554	1704 	1704         	491.437   	223.940	7.9           	18.8       	6.4  	60.0     	285     	838  	0.994860
132                	17:13:57                	829.0                  	17.4                   	54 	5.7                	109	-113.990423  	46.860571	1710 	1710         	492.235   	223.797	7.9           	18.8       	6.1  	59.9     	285     	846  	0.994199
133                	17:13:58                	828.5                  	17.4                   	54 	5.6                	110	-113.990490  	46.860588	1715 	1715         	492.983   	223.681	7.9           	18.8       	5.4  	59.8     	285     	854  	0.993662
134                	17:13:59                	828.0                  	17.3                   	54 	5.5                	111	-113.990558  	46.860605	1721 	1720         	493.728   	223.578	7.9           	18.7       	5.4  	59.6     	285     	861  	0.993181
135                	17:14:00                	827.5                  	17.3                   	54 	5.4                	112	-113.990625  	46.860622	1726 	1726         	494.483   	223.485	7.9           	18.7       	5.4  	59.5     	285     	869  	0.992745
136                	17:14:01                	826.9                  	17.2                   	54 	5.3                	113	-113.990693  	46.860639	1732 	1731         	495.234   	223.389	7.9           	18.6       	5.4  	59.4     	285     	876  	0.992296
137                	17:14:02                	826.4                  	17.2                   	54 	5.2                	115	-113.990760  	46.860656	1737 	1737         	495.995   	223.302	7.8           	18.6       	5.3  	59.2     	285     	884  	0.991886
138                	17:14:03                	825.9                  	17.1                   	54 	5.1                	117	-113.990806  	46.860694	1742 	1742         	496.729   	223.203	7.8           	18.5       	5.3  	59.2     	286     	890  	0.991425
139                	17:14:04                	825.4                  	17.1                   	54 	5.0                	119	-113.990852  	46.860734	1748 	1747         	497.450   	223.092	7.8           	18.5       	5.3  	59.1     	286     	897  	0.990906
140                	17:14:05                	824.8                  	17.1                   	54 	4.9                	121	-113.990897  	46.860773	1753 	1753         	498.177   	222.972	7.8           	18.5       	5.3  	59.0     	286     	904  	0.990347
141                	17:14:06                	824.3                  	17.0                   	54 	4.8                	123	-113.990943  	46.860812	1758 	1758         	498.885   	222.848	7.8           	18.4       	5.3  	58.9     	287     	911  	0.989774
142                	17:14:07                	823.8                  	17.0                   	55 	4.7                	124	-113.990988  	46.860852	1764 	1763         	499.583   	222.714	7.8           	18.4       	5.3  	58.9     	287     	918  	0.989154
